pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
01T,E54000008,Y54,2018-09-01,9351,18779,0.4979498375845359,0.634020618556701
01T,E54000008,Y54,2018-07-01,9954,19835,0.5018401814973532,0.5979381443298969
01T,E54000008,Y54,2018-01-01,10177,19475,0.5225673940949935,0.5876288659793815
01T,E54000008,Y54,2018-02-01,9206,17686,0.5205247088092276,0.5927835051546392
01T,E54000008,Y54,2018-06-01,9743,19178,0.5080300344144332,0.6288659793814433
01V,E54000008,Y54,2018-01-01,8424,16683,0.5049451537493257,0.4484536082474227
01V,E54000008,Y54,2018-08-01,8461,17295,0.48921653657126335,0.520618556701031
01V,E54000008,Y54,2018-05-01,8543,17183,0.49717744282139326,0.4896907216494845
01V,E54000008,Y54,2018-11-01,7945,16751,0.47430004178854995,0.4742268041237113
01V,E54000008,Y54,2018-04-01,8056,16130,0.4994420334779913,0.4793814432989691
01V,E54000008,Y54,2018-07-01,8071,16421,0.49150478046403995,0.520618556701031
01V,E54000008,Y54,2018-10-01,8255,17053,0.4840790476748959,0.5412371134020618
01V,E54000008,Y54,2018-06-01,8025,16409,0.4890608812237187,0.4690721649484536
01V,E54000008,Y54,2018-09-01,7692,15841,0.48557540559308127,0.5412371134020618
01V,E54000008,Y54,2018-03-01,8619,17326,0.4974604640424795,0.44329896907216493
01V,E54000008,Y54,2018-02-01,7645,15324,0.49889062907856957,0.4175257731958763
01X,E54000008,Y54,2018-08-01,12110,25585,0.47332421340629277,0.3865979381443299
01X,E54000008,Y54,2018-10-01,11902,25639,0.4642146729591638,0.37628865979381443
01X,E54000008,Y54,2018-05-01,12357,25591,0.48286506975108434,0.39690721649484534
01X,E54000008,Y54,2018-01-01,12620,25382,0.4972027421007013,0.37628865979381443
01X,E54000008,Y54,2018-04-01,11654,24133,0.48290722247544854,0.36082474226804123
01X,E54000008,Y54,2018-11-01,11626,25189,0.4615506768827663,0.3865979381443299
01X,E54000008,Y54,2018-09-01,11045,23556,0.46888266259127187,0.3711340206185567
01X,E54000008,Y54,2018-02-01,11007,22588,0.48729413848060915,0.3402061855670103
01X,E54000008,Y54,2018-03-01,12872,26212,0.4910727910880513,0.39690721649484534
01X,E54000008,Y54,2018-07-01,11886,25076,0.47399904290955497,0.36597938144329895
01X,E54000008,Y54,2018-06-01,11891,24633,0.4827264239028945,0.39690721649484534
02D,E54000008,Y54,2018-05-01,6815,14697,0.4637000748452065,0.27319587628865977
02D,E54000008,Y54,2018-10-01,6759,14863,0.45475341451927603,0.31443298969072164
02D,E54000008,Y54,2018-01-01,6871,14138,0.48599519026736454,0.30927835051546393
02D,E54000008,Y54,2018-02-01,6372,13227,0.4817418915853935,0.30927835051546393
02D,E54000008,Y54,2018-03-01,6981,14704,0.47476877040261156,0.28865979381443296
02D,E54000008,Y54,2018-07-01,6715,14620,0.45930232558139533,0.27319587628865977
02D,E54000008,Y54,2018-08-01,6948,14976,0.4639423076923077,0.3247422680412371
02D,E54000008,Y54,2018-06-01,6774,14585,0.46444977716832364,0.29896907216494845
02D,E54000008,Y54,2018-09-01,6259,13656,0.4583333333333333,0.30412371134020616
02D,E54000008,Y54,2018-04-01,6641,14039,0.4730393902699622,0.29381443298969073
02D,E54000008,Y54,2018-11-01,6641,14583,0.4553932661317973,0.33505154639175255
02E,E54000008,Y54,2018-09-01,9963,18370,0.5423516603157321,0.8917525773195877
02E,E54000008,Y54,2018-10-01,10593,19926,0.5316169828364951,0.865979381443299
02E,E54000008,Y54,2018-05-01,10688,19403,0.5508426531979591,0.8608247422680413
02E,E54000008,Y54,2018-04-01,10170,18408,0.5524771838331161,0.865979381443299
02E,E54000008,Y54,2018-07-01,10496,19426,0.5403068053124678,0.8608247422680413
02E,E54000008,Y54,2018-11-01,10348,19410,0.5331272539927873,0.8762886597938144
02E,E54000008,Y54,2018-02-01,9639,17283,0.5577156743620899,0.845360824742268
02E,E54000008,Y54,2018-08-01,10516,19373,0.5428173230785114,0.8814432989690721
02E,E54000008,Y54,2018-06-01,10278,18790,0.5469930814262906,0.8711340206185567
02E,E54000008,Y54,2018-01-01,10951,19268,0.5683516711646253,0.865979381443299
02E,E54000008,Y54,2018-03-01,10774,19398,0.5554180843385916,0.8556701030927835
02F,E54000008,Y54,2018-07-01,12534,25567,0.49024132671021237,0.5
02F,E54000008,Y54,2018-08-01,12899,26478,0.48715915099327745,0.4948453608247423
02F,E54000008,Y54,2018-05-01,12860,25833,0.4978128750048388,0.5
02F,E54000008,Y54,2018-11-01,12434,26072,0.4769100951212028,0.5051546391752577
02F,E54000008,Y54,2018-01-01,13118,25549,0.513444753219304,0.4896907216494845
02F,E54000008,Y54,2018-06-01,12186,24646,0.494441288647245,0.5
02F,E54000008,Y54,2018-09-01,11744,24229,0.4847084072805316,0.5154639175257731
02F,E54000008,Y54,2018-02-01,11632,22962,0.5065760822228029,0.4690721649484536
02F,E54000008,Y54,2018-04-01,12648,25273,0.5004550310608159,0.5
02F,E54000008,Y54,2018-03-01,13131,25790,0.509150833656456,0.5309278350515464
02F,E54000008,Y54,2018-10-01,12545,26151,0.47971396887308326,0.4948453608247423
12F,E54000008,Y54,2018-03-01,20023,38634,0.5182740591189108,0.6134020618556701
12F,E54000008,Y54,2018-04-01,19300,37416,0.5158221081890101,0.6443298969072165
12F,E54000008,Y54,2018-02-01,18437,35054,0.5259599475095567,0.634020618556701
12F,E54000008,Y54,2018-05-01,19897,38898,0.5115173016607538,0.634020618556701
12F,E54000008,Y54,2018-06-01,19388,38034,0.5097544302466215,0.6391752577319587
12F,E54000008,Y54,2018-01-01,20522,38807,0.528822119720669,0.6237113402061856
12F,E54000008,Y54,2018-11-01,19144,39092,0.48971656604931957,0.6237113402061856
12F,E54000008,Y54,2018-10-01,19677,40002,0.491900404979751,0.6030927835051546
12F,E54000008,Y54,2018-07-01,19331,38248,0.505412047688768,0.654639175257732
12F,E54000008,Y54,2018-08-01,19874,39521,0.5028718908934491,0.6494845360824743
12F,E54000008,Y54,2018-09-01,18116,36189,0.5005941031805244,0.6649484536082474
99A,E54000008,Y54,2018-01-01,27380,58514,0.46792220665139966,0.20103092783505155
99A,E54000008,Y54,2018-03-01,27268,59102,0.46137186558830495,0.20618556701030927
99A,E54000008,Y54,2018-06-01,26044,57122,0.45593641679212915,0.23195876288659795
99A,E54000008,Y54,2018-07-01,26191,57687,0.45401910309081767,0.26288659793814434
99A,E54000008,Y54,2018-10-01,26298,58990,0.4458043736226479,0.26288659793814434
99A,E54000008,Y54,2018-02-01,24919,53309,0.4674445215629631,0.20618556701030927
99A,E54000008,Y54,2018-09-01,23696,52979,0.4472715604296042,0.24742268041237114
99A,E54000008,Y54,2018-05-01,27213,59327,0.4586950292446947,0.23711340206185566
99A,E54000008,Y54,2018-08-01,26534,58799,0.4512661779962244,0.25257731958762886
99A,E54000008,Y54,2018-04-01,25710,55793,0.46081049594035095,0.2268041237113402
99A,E54000008,Y54,2018-11-01,25479,57462,0.443406077059622,0.27835051546391754
02P,E54000009,Y54,2018-02-01,20205,40721,0.4961813314997176,0.4020618556701031
02P,E54000009,Y54,2018-05-01,21977,45517,0.4828305907682844,0.3917525773195876
02P,E54000009,Y54,2018-11-01,20787,45202,0.45986903234370163,0.3711340206185567
02P,E54000009,Y54,2018-06-01,20817,43467,0.47891503899509974,0.38144329896907214
02P,E54000009,Y54,2018-03-01,22023,44722,0.49244219847055143,0.4072164948453608
02P,E54000009,Y54,2018-10-01,21337,46145,0.46239029147253224,0.36597938144329895
02P,E54000009,Y54,2018-01-01,22341,44597,0.500952978899926,0.422680412371134
02P,E54000009,Y54,2018-09-01,19761,41881,0.47183687113488215,0.3917525773195876
02P,E54000009,Y54,2018-04-01,21129,43353,0.4873711161857311,0.3917525773195876
02P,E54000009,Y54,2018-08-01,21608,46400,0.4656896551724138,0.34536082474226804
02P,E54000009,Y54,2018-07-01,20843,43893,0.4748593169753719,0.37628865979381443
02Q,E54000009,Y54,2018-04-01,9200,16375,0.5618320610687023,0.9072164948453608
02Q,E54000009,Y54,2018-10-01,9155,17031,0.537549175033762,0.8865979381443299
02Q,E54000009,Y54,2018-06-01,8800,15986,0.5504816714625297,0.8865979381443299
02Q,E54000009,Y54,2018-09-01,8519,15948,0.5341735640832707,0.8608247422680413
02Q,E54000009,Y54,2018-01-01,9262,16346,0.566621803499327,0.8556701030927835
02Q,E54000009,Y54,2018-07-01,9101,16616,0.5477250842561386,0.8917525773195877
02Q,E54000009,Y54,2018-08-01,8877,16252,0.5462096972680286,0.8969072164948454
02Q,E54000009,Y54,2018-02-01,8616,15188,0.5672899657624441,0.8865979381443299
02Q,E54000009,Y54,2018-05-01,9391,16865,0.556833679217314,0.8969072164948454
02Q,E54000009,Y54,2018-11-01,8725,16293,0.5355060455410299,0.8969072164948454
02Q,E54000009,Y54,2018-03-01,9156,16334,0.5605485490388148,0.8762886597938144
02X,E54000009,Y54,2018-09-01,20134,42550,0.47318448883666275,0.4072164948453608
02X,E54000009,Y54,2018-04-01,21090,43514,0.4846715999448453,0.38144329896907214
02X,E54000009,Y54,2018-01-01,22034,44129,0.49930884452400914,0.4020618556701031
02X,E54000009,Y54,2018-10-01,21549,45592,0.4726487103000526,0.422680412371134
02X,E54000009,Y54,2018-07-01,21361,44671,0.4781849522061293,0.3917525773195876
02X,E54000009,Y54,2018-02-01,19590,39785,0.4923966318964434,0.3865979381443299
02X,E54000009,Y54,2018-03-01,22010,44711,0.49227259511082283,0.4020618556701031
02X,E54000009,Y54,2018-11-01,21279,45754,0.4650740918826769,0.4072164948453608
02X,E54000009,Y54,2018-08-01,22400,47039,0.47620059950254046,0.4175257731958763
02X,E54000009,Y54,2018-05-01,21938,45294,0.48434671258886386,0.4072164948453608
02X,E54000009,Y54,2018-06-01,21681,44863,0.4832712926019214,0.41237113402061853
03L,E54000009,Y54,2018-05-01,18043,39613,0.4554817862822811,0.2268041237113402
03L,E54000009,Y54,2018-04-01,17541,38461,0.4560723850133902,0.20103092783505155
03L,E54000009,Y54,2018-03-01,18227,39743,0.45862164406310546,0.1958762886597938
03L,E54000009,Y54,2018-02-01,16566,35902,0.4614227619631218,0.1958762886597938
03L,E54000009,Y54,2018-10-01,17617,40317,0.43696207555125627,0.21649484536082475
03L,E54000009,Y54,2018-06-01,17589,39236,0.448287287185238,0.19072164948453607
03L,E54000009,Y54,2018-01-01,18614,39984,0.4655362144857943,0.18556701030927836
03L,E54000009,Y54,2018-11-01,17022,38823,0.4384514334286377,0.24742268041237114
03L,E54000009,Y54,2018-07-01,17469,39065,0.44717778062204017,0.22164948453608246
03L,E54000009,Y54,2018-08-01,18103,40889,0.4427352099586686,0.211340206185567
03L,E54000009,Y54,2018-09-01,16231,36604,0.44342148399082065,0.23195876288659795
03N,E54000009,Y54,2018-06-01,36583,72950,0.5014804660726525,0.5670103092783505
03N,E54000009,Y54,2018-09-01,34204,69403,0.4928317219716727,0.5927835051546392
03N,E54000009,Y54,2018-02-01,34654,66351,0.522283010052599,0.6134020618556701
03N,E54000009,Y54,2018-04-01,36442,71365,0.510642471799902,0.5979381443298969
03N,E54000009,Y54,2018-08-01,38524,77585,0.49653927949990334,0.5773195876288659
03N,E54000009,Y54,2018-03-01,38475,74740,0.5147845865667647,0.5824742268041238
03N,E54000009,Y54,2018-10-01,37897,77515,0.4888989227891376,0.5773195876288659
03N,E54000009,Y54,2018-05-01,38365,75700,0.5068031704095113,0.5773195876288659
03N,E54000009,Y54,2018-01-01,39332,74701,0.5265257493206249,0.6082474226804123
03N,E54000009,Y54,2018-11-01,36285,74826,0.4849250260604603,0.5824742268041238
03N,E54000009,Y54,2018-07-01,37186,74481,0.49926826976007305,0.5721649484536082
04Y,E54000010,Y55,2018-02-01,7115,12699,0.5602803370344122,0.8556701030927835
04Y,E54000010,Y55,2018-03-01,7809,14183,0.5505887329901995,0.8350515463917526
04Y,E54000010,Y55,2018-06-01,7657,14298,0.5355294446775772,0.7938144329896907
04Y,E54000010,Y55,2018-04-01,7842,14211,0.5518260502427697,0.8608247422680413
04Y,E54000010,Y55,2018-09-01,7386,14149,0.5220156901547812,0.7783505154639175
04Y,E54000010,Y55,2018-10-01,7684,14704,0.5225788900979326,0.8092783505154639
04Y,E54000010,Y55,2018-01-01,8022,14103,0.568815145713678,0.8711340206185567
04Y,E54000010,Y55,2018-11-01,7339,14245,0.5151983151983152,0.7835051546391752
04Y,E54000010,Y55,2018-05-01,7616,14158,0.5379290860291002,0.7938144329896907
04Y,E54000010,Y55,2018-07-01,7659,14298,0.5356693243810323,0.8350515463917526
04Y,E54000010,Y55,2018-08-01,7854,14847,0.5289957567185289,0.7835051546391752
05D,E54000010,Y55,2018-06-01,8655,16455,0.5259799453053783,0.7474226804123711
05D,E54000010,Y55,2018-01-01,8586,15990,0.5369606003752345,0.6907216494845361
05D,E54000010,Y55,2018-05-01,7913,15266,0.5183414122887462,0.6804123711340206
05D,E54000010,Y55,2018-04-01,7727,14764,0.5233676510430778,0.6804123711340206
05D,E54000010,Y55,2018-03-01,8018,15269,0.5251162486082913,0.6649484536082474
05D,E54000010,Y55,2018-08-01,8219,16108,0.5102433573379687,0.6855670103092784
05D,E54000010,Y55,2018-09-01,7329,14585,0.5025025711347274,0.6752577319587629
05D,E54000010,Y55,2018-07-01,7957,15537,0.5121323292784965,0.6752577319587629
05D,E54000010,Y55,2018-10-01,7943,15879,0.5002204169028276,0.6804123711340206
05D,E54000010,Y55,2018-11-01,7826,15809,0.4950344740337782,0.6907216494845361
05D,E54000010,Y55,2018-02-01,7588,14324,0.529740296006702,0.6907216494845361
05G,E54000010,Y55,2018-09-01,11669,24235,0.4814937074479059,0.4742268041237113
05G,E54000010,Y55,2018-03-01,13871,27109,0.511675089453687,0.5618556701030928
05G,E54000010,Y55,2018-10-01,12594,26622,0.4730673878746901,0.4381443298969072
05G,E54000010,Y55,2018-07-01,12559,25572,0.49112310339433757,0.5103092783505154
05G,E54000010,Y55,2018-06-01,12973,26088,0.4972784421956455,0.5257731958762887
05G,E54000010,Y55,2018-08-01,13850,28171,0.4916403393560754,0.5412371134020618
05G,E54000010,Y55,2018-04-01,12323,24290,0.5073281185673116,0.5412371134020618
05G,E54000010,Y55,2018-01-01,13321,25436,0.5237065576348483,0.5927835051546392
05G,E54000010,Y55,2018-05-01,13000,26097,0.4981415488370311,0.520618556701031
05G,E54000010,Y55,2018-02-01,12405,23797,0.521284195486826,0.6030927835051546
05G,E54000010,Y55,2018-11-01,11984,25600,0.468125,0.42783505154639173
05Q,E54000010,Y55,2018-04-01,13202,23271,0.5673155429504534,0.9329896907216495
05Q,E54000010,Y55,2018-03-01,14129,24768,0.570453811369509,0.9329896907216495
05Q,E54000010,Y55,2018-01-01,14469,24797,0.5834980037907811,0.9381443298969072
05Q,E54000010,Y55,2018-08-01,13863,24746,0.5602117513941647,0.9432989690721649
05Q,E54000010,Y55,2018-07-01,13088,23463,0.5578144312321528,0.9329896907216495
05Q,E54000010,Y55,2018-06-01,13251,23670,0.5598225602027883,0.9278350515463918
05Q,E54000010,Y55,2018-02-01,12444,21739,0.5724274345646074,0.9123711340206185
05Q,E54000010,Y55,2018-05-01,13890,24612,0.5643588493417845,0.9226804123711341
05Q,E54000010,Y55,2018-09-01,12578,22720,0.5536091549295775,0.9484536082474226
05Q,E54000010,Y55,2018-10-01,13615,24755,0.5499899010300949,0.9432989690721649
05Q,E54000010,Y55,2018-11-01,13060,23848,0.5476350218047635,0.9484536082474226
05V,E54000010,Y55,2018-08-01,8348,16283,0.5126819382177732,0.7010309278350515
05V,E54000010,Y55,2018-09-01,7662,14971,0.5117894596219358,0.7164948453608248
05V,E54000010,Y55,2018-04-01,8059,15398,0.5233796596960644,0.6855670103092784
05V,E54000010,Y55,2018-10-01,8128,16028,0.5071125530321937,0.7061855670103093
05V,E54000010,Y55,2018-11-01,8153,16026,0.5087358043179833,0.7371134020618557
05V,E54000010,Y55,2018-02-01,7457,14084,0.529466060778188,0.6855670103092784
05V,E54000010,Y55,2018-07-01,8023,15588,0.5146907877854761,0.6958762886597938
05V,E54000010,Y55,2018-06-01,8226,15812,0.5202377940804452,0.7061855670103093
05V,E54000010,Y55,2018-03-01,8489,15971,0.5315258906768517,0.7164948453608248
05V,E54000010,Y55,2018-05-01,8422,16215,0.519395621338267,0.6907216494845361
05V,E54000010,Y55,2018-01-01,8486,15813,0.5366470625434769,0.6855670103092784
05W,E54000010,Y55,2018-05-01,17415,38074,0.4573987498030152,0.23195876288659795
05W,E54000010,Y55,2018-09-01,15389,35043,0.43914619182147646,0.20618556701030927
05W,E54000010,Y55,2018-07-01,16522,37145,0.4447974155337192,0.20103092783505155
05W,E54000010,Y55,2018-11-01,16343,38083,0.4291416117427724,0.19072164948453607
05W,E54000010,Y55,2018-01-01,18183,37939,0.4792693534357785,0.25773195876288657
05W,E54000010,Y55,2018-03-01,17549,37658,0.4660098783790961,0.23711340206185566
05W,E54000010,Y55,2018-06-01,16520,36828,0.44857173889431956,0.1958762886597938
05W,E54000010,Y55,2018-10-01,16711,38464,0.43445819467554075,0.20103092783505155
05W,E54000010,Y55,2018-02-01,16226,34372,0.4720702897707436,0.23711340206185566
05W,E54000010,Y55,2018-04-01,17067,37032,0.4608716785482826,0.23195876288659795
05W,E54000010,Y55,2018-08-01,17217,38856,0.44309759110562075,0.21649484536082475
05N,E54000011,Y55,2018-03-01,16012,32479,0.4929954739985837,0.41237113402061853
05N,E54000011,Y55,2018-05-01,16240,33293,0.4877902261736701,0.422680412371134
05N,E54000011,Y55,2018-11-01,16263,34309,0.47401556442915854,0.4690721649484536
05N,E54000011,Y55,2018-07-01,16023,33356,0.48036335292001436,0.41237113402061853
05N,E54000011,Y55,2018-08-01,16294,33838,0.4815296412317513,0.44329896907216493
05N,E54000011,Y55,2018-02-01,14525,29089,0.4993296435078552,0.422680412371134
05N,E54000011,Y55,2018-01-01,16104,32151,0.5008864421013344,0.41237113402061853
05N,E54000011,Y55,2018-04-01,15441,31620,0.4883301707779886,0.4020618556701031
05N,E54000011,Y55,2018-10-01,16029,34028,0.4710532502644881,0.4020618556701031
05N,E54000011,Y55,2018-06-01,15448,31837,0.4852215975123284,0.4381443298969072
05N,E54000011,Y55,2018-09-01,14892,31261,0.476376315536931,0.4536082474226804
05X,E54000011,Y55,2018-03-01,6826,14009,0.4872581911628239,0.3711340206185567
05X,E54000011,Y55,2018-06-01,6122,12644,0.4841822208161974,0.422680412371134
05X,E54000011,Y55,2018-05-01,6545,13505,0.4846353202517586,0.41237113402061853
05X,E54000011,Y55,2018-01-01,6703,13438,0.49880934662896265,0.38144329896907214
05X,E54000011,Y55,2018-10-01,6279,13979,0.44917376064096143,0.28350515463917525
05X,E54000011,Y55,2018-02-01,5985,11986,0.49933255464708826,0.42783505154639173
05X,E54000011,Y55,2018-04-01,6337,12900,0.4912403100775194,0.42783505154639173
05X,E54000011,Y55,2018-09-01,5884,12687,0.46378182391424294,0.35051546391752575
05X,E54000011,Y55,2018-11-01,5929,13641,0.434645553845026,0.2268041237113402
05X,E54000011,Y55,2018-07-01,6591,14027,0.46987951807228917,0.34536082474226804
05X,E54000011,Y55,2018-08-01,6361,13579,0.4684439207599971,0.35051546391752575
03X,E54000012,Y55,2018-11-01,3701,8116,0.4560128141941843,0.3402061855670103
03X,E54000012,Y55,2018-08-01,3775,8039,0.4695857693743003,0.36597938144329895
03X,E54000012,Y55,2018-02-01,3652,7168,0.5094866071428571,0.5103092783505154
03X,E54000012,Y55,2018-07-01,4081,8376,0.487225405921681,0.4742268041237113
03X,E54000012,Y55,2018-10-01,3805,8071,0.47144096146698056,0.41237113402061853
03X,E54000012,Y55,2018-01-01,4110,8055,0.5102420856610801,0.4742268041237113
03X,E54000012,Y55,2018-06-01,4004,8200,0.48829268292682926,0.4639175257731959
03X,E54000012,Y55,2018-05-01,3939,7922,0.49722292350416564,0.4948453608247423
03X,E54000012,Y55,2018-09-01,3620,7699,0.47019093388751787,0.37628865979381443
03X,E54000012,Y55,2018-04-01,3810,7681,0.49602916286941806,0.4690721649484536
03X,E54000012,Y55,2018-03-01,4152,8153,0.5092603949466454,0.5360824742268041
03Y,E54000012,Y55,2018-10-01,9435,17318,0.5448088693844555,0.9278350515463918
03Y,E54000012,Y55,2018-05-01,9605,16937,0.5671016118557005,0.9329896907216495
03Y,E54000012,Y55,2018-11-01,9211,16958,0.5431654676258992,0.9278350515463918
03Y,E54000012,Y55,2018-07-01,9338,16751,0.5574592561638111,0.9278350515463918
03Y,E54000012,Y55,2018-06-01,9226,16496,0.5592870999030067,0.9226804123711341
03Y,E54000012,Y55,2018-01-01,9929,16897,0.5876191039829556,0.9432989690721649
03Y,E54000012,Y55,2018-08-01,9562,17217,0.555381309171168,0.9381443298969072
03Y,E54000012,Y55,2018-02-01,8860,15124,0.5858238561227188,0.9639175257731959
03Y,E54000012,Y55,2018-03-01,9939,17189,0.5782186281924486,0.9484536082474226
03Y,E54000012,Y55,2018-09-01,8665,15785,0.5489388660120368,0.9278350515463918
03Y,E54000012,Y55,2018-04-01,9426,16408,0.5744758654314969,0.9484536082474226
04J,E54000012,Y55,2018-02-01,18199,31608,0.5757719564667173,0.9329896907216495
04J,E54000012,Y55,2018-11-01,19244,35721,0.5387307186248985,0.9123711340206185
04J,E54000012,Y55,2018-05-01,20053,35808,0.5600145218945487,0.9020618556701031
04J,E54000012,Y55,2018-10-01,19524,36028,0.5419118463417342,0.9123711340206185
04J,E54000012,Y55,2018-08-01,19773,35908,0.5506572351565111,0.9123711340206185
04J,E54000012,Y55,2018-03-01,20086,35269,0.5695086336442768,0.9226804123711341
04J,E54000012,Y55,2018-01-01,20487,35382,0.5790232321519416,0.9278350515463918
04J,E54000012,Y55,2018-07-01,19413,34989,0.5548315184772357,0.9175257731958762
04J,E54000012,Y55,2018-04-01,19104,33693,0.5670020479031253,0.9278350515463918
04J,E54000012,Y55,2018-06-01,19124,34268,0.5580716703630209,0.9175257731958762
04J,E54000012,Y55,2018-09-01,18123,33037,0.5485667584829131,0.9226804123711341
04R,E54000012,Y55,2018-02-01,23729,39742,0.5970761411101605,0.979381443298969
04R,E54000012,Y55,2018-06-01,24872,43174,0.5760874600453977,0.979381443298969
04R,E54000012,Y55,2018-03-01,25625,43583,0.587958607714017,0.979381443298969
04R,E54000012,Y55,2018-05-01,25595,43675,0.5860331997710361,0.979381443298969
04R,E54000012,Y55,2018-08-01,25320,44556,0.5682736331807164,0.9690721649484536
04R,E54000012,Y55,2018-04-01,24703,42193,0.5854762638352333,0.979381443298969
04R,E54000012,Y55,2018-10-01,24468,43689,0.5600494403625627,0.9690721649484536
04R,E54000012,Y55,2018-07-01,24897,43291,0.5751079901134185,0.979381443298969
04R,E54000012,Y55,2018-09-01,23600,41423,0.5697317915167902,0.979381443298969
04R,E54000012,Y55,2018-11-01,24896,44514,0.559284719414117,0.9742268041237113
04R,E54000012,Y55,2018-01-01,26526,43985,0.6030692281459589,0.979381443298969
03T,E54000013,Y55,2018-10-01,22267,45240,0.4921971706454465,0.6185567010309279
03T,E54000013,Y55,2018-09-01,20979,42044,0.49897726191608793,0.6494845360824743
03T,E54000013,Y55,2018-11-01,21867,44495,0.4914484773570064,0.6494845360824743
03T,E54000013,Y55,2018-02-01,20612,39580,0.5207680646791308,0.5979381443298969
03T,E54000013,Y55,2018-01-01,23162,44176,0.5243118435349511,0.5979381443298969
03T,E54000013,Y55,2018-08-01,22449,45146,0.497253355779028,0.5927835051546392
03T,E54000013,Y55,2018-03-01,23032,44712,0.5151189837180176,0.5927835051546392
03T,E54000013,Y55,2018-06-01,22211,43886,0.5061067310759696,0.6185567010309279
03T,E54000013,Y55,2018-04-01,21982,42719,0.5145719703176572,0.6185567010309279
03T,E54000013,Y55,2018-05-01,23012,45294,0.5080584624895129,0.5927835051546392
03T,E54000013,Y55,2018-07-01,21727,43286,0.5019405812502887,0.6030927835051546
04D,E54000013,Y55,2018-04-01,15765,32220,0.489292364990689,0.4072164948453608
04D,E54000013,Y55,2018-11-01,16174,34550,0.4681331403762663,0.4329896907216495
04D,E54000013,Y55,2018-06-01,16159,33201,0.48670220776482637,0.4536082474226804
04D,E54000013,Y55,2018-08-01,16942,34962,0.4845832618271266,0.4690721649484536
04D,E54000013,Y55,2018-02-01,15219,30262,0.5029079373471681,0.4536082474226804
04D,E54000013,Y55,2018-03-01,16953,34241,0.49510820361554864,0.42783505154639173
04D,E54000013,Y55,2018-01-01,16910,33575,0.5036485480268057,0.44329896907216493
04D,E54000013,Y55,2018-05-01,16929,34246,0.4943351048297611,0.4690721649484536
04D,E54000013,Y55,2018-10-01,16618,34997,0.4748407006314827,0.4484536082474227
04D,E54000013,Y55,2018-07-01,16644,34084,0.4883229667879357,0.4845360824742268
04D,E54000013,Y55,2018-09-01,15182,31943,0.4752840998027737,0.44329896907216493
04Q,E54000013,Y55,2018-06-01,9795,21649,0.45244584045452446,0.22164948453608246
04Q,E54000013,Y55,2018-09-01,9512,20872,0.455730164814105,0.29381443298969073
04Q,E54000013,Y55,2018-02-01,9570,19944,0.47984356197352585,0.28350515463917525
04Q,E54000013,Y55,2018-10-01,10371,22983,0.45124657355436626,0.29381443298969073
04Q,E54000013,Y55,2018-08-01,10295,22640,0.454726148409894,0.26804123711340205
04Q,E54000013,Y55,2018-04-01,10028,21265,0.4715730072889725,0.28865979381443296
04Q,E54000013,Y55,2018-11-01,9949,22195,0.44825411128632575,0.29381443298969073
04Q,E54000013,Y55,2018-05-01,10509,22484,0.4673990393168475,0.28865979381443296
04Q,E54000013,Y55,2018-03-01,10333,21803,0.4739256065679035,0.28350515463917525
04Q,E54000013,Y55,2018-07-01,10277,22335,0.46012984105663757,0.28350515463917525
04Q,E54000013,Y55,2018-01-01,10539,21882,0.481628735947354,0.29381443298969073
99D,E54000013,Y55,2018-03-01,14774,27333,0.5405187868144733,0.7680412371134021
99D,E54000013,Y55,2018-02-01,13328,24557,0.5427373050454045,0.7628865979381443
99D,E54000013,Y55,2018-07-01,14751,27770,0.531184731724883,0.7938144329896907
99D,E54000013,Y55,2018-10-01,14691,28509,0.5153109544354414,0.7577319587628866
99D,E54000013,Y55,2018-11-01,14631,28264,0.5176549674497594,0.7938144329896907
99D,E54000013,Y55,2018-05-01,14968,28035,0.5339040485107901,0.7731958762886598
99D,E54000013,Y55,2018-06-01,14763,27847,0.5301468739900169,0.7680412371134021
99D,E54000013,Y55,2018-08-01,14995,28516,0.5258451395707673,0.7731958762886598
99D,E54000013,Y55,2018-09-01,13853,26297,0.5267901281515002,0.8144329896907216
99D,E54000013,Y55,2018-04-01,14474,26878,0.538507329414391,0.7783505154639175
99D,E54000013,Y55,2018-01-01,15268,27789,0.5494260318831192,0.7783505154639175
04E,E54000014,Y55,2018-02-01,15513,24966,0.6213650564768085,0.9845360824742269
04E,E54000014,Y55,2018-09-01,15734,26561,0.5923722751402433,0.9845360824742269
04E,E54000014,Y55,2018-07-01,16568,27745,0.5971526401153361,0.9845360824742269
04E,E54000014,Y55,2018-08-01,17155,29119,0.5891342422473299,0.9845360824742269
04E,E54000014,Y55,2018-06-01,16382,27372,0.598494812216864,0.9845360824742269
04E,E54000014,Y55,2018-04-01,16241,26670,0.6089613798275215,0.9845360824742269
04E,E54000014,Y55,2018-10-01,17029,29340,0.5804021813224267,0.9845360824742269
04E,E54000014,Y55,2018-03-01,17677,28828,0.6131885666712918,0.9845360824742269
04E,E54000014,Y55,2018-11-01,16453,28230,0.5828196953595466,0.9845360824742269
04E,E54000014,Y55,2018-05-01,17063,28163,0.6058658523594788,0.9845360824742269
04E,E54000014,Y55,2018-01-01,17480,27892,0.6267029972752044,0.9845360824742269
04H,E54000014,Y55,2018-08-01,8817,16556,0.5325561729886445,0.8195876288659794
