pct_id,numerator_items,denominator_items,calc_value_items,numerator_cost,denominator_cost,savings_10,savings_20,savings_30,savings_40,savings_50,savings_60,savings_70,savings_80,savings_90,measure_id
08N,676,8453,0.09821310233366896,42330.045430000006,99437.85049999999,15135.118362299228,8893.14912691084,4182.481191186862,-2006.988677784204,-7463.154907446806,-14228.451096910461,-21797.205538934035,-31121.705256127978,-43966.475899904035,keppra
08V,501,13693,0.06138637706355388,28137.020749999996,92238.45987000002,1600.483496341957,-5102.948546125925,-10093.964849350104,-16646.598938668507,-22456.85726859698,-29688.65359930405,-37714.7978542077,-47612.34789197852,-61334.74071062874,keppra
08W,348,6847,0.07358752054662068,28468.151850000002,80700.54677999999,5533.79162084627,-160.6313421212053,-4368.917399254991,-9892.572023943323,-14792.075314935602,-20904.279638456224,-27676.258618949494,-36050.60817383394,-47634.65860295374,keppra
07N,563,9696,0.0965186225398755,35315.74136,87318.80103999999,12214.99039387234,6968.2512787389005,3059.3300155265924,-2035.265893583275,-6586.9993534905,-12226.358347252524,-18521.375203930824,-26298.558485146845,-36936.6648538765,keppra
07Q,479,8443,0.07496650704554354,42134.39307,120689.86366,8145.113254222481,54.93445974799761,-6090.988028506967,-14075.131774864843,-21125.534017956557,-29859.939148314774,-39685.500927412344,-51660.27222800796,-68272.80606155147,keppra
08A,557,9178,0.07535636220972593,29019.46647,88933.49687,5755.65687203687,301.12459499490797,-3773.2391040405455,-9121.887126576654,-13853.48850926535,-19706.118204486007,-26241.052365150492,-34303.53615810895,-45480.521003903574,keppra
08K,871,17607,0.08621118379756636,54855.925440000006,137503.66393,15884.560622850537,6574.6145540020225,-397.7645475557165,-9499.121059485595,-17604.938960852895,-27607.833945840925,-38794.54690392157,-52652.78388693021,-71638.84216513723,keppra
08L,448,7288,0.07954058079179233,39569.41493,102426.93608999999,9592.742297314966,2306.054152470947,-3163.8903197625095,-10295.12443003662,-16639.38612647021,-24488.640467491474,-33253.51781710127,-44076.12908331498,-59002.184082861175,keppra
08Q,461,12610,0.06732881258510616,33647.82435,98687.08401,4100.7742876979855,-3282.8524511335536,-8807.830534510933,-16005.545649335661,-22420.465184049543,-30363.510536451748,-39260.22384251822,-50240.327798686696,-65262.07172139832,keppra
07V,930,12878,0.0948602502791702,53557.77745000001,133002.09412000002,17837.349296151606,9741.614753014903,3635.7898995508167,-4322.842405789355,-11380.410981116895,-20084.24211436569,-29851.132193848367,-41845.96229993835,-58455.19373364998,keppra
08J,196,6190,0.06444392992204986,20686.527959999996,58729.24097999999,2124.9517128691646,-2668.1989691932354,-6200.803262809065,-10850.409458037655,-15004.131434706154,-20172.803723601148,-25912.122176315686,-33073.56536984452,-42767.01817946391,keppra
08P,395,7240,0.07998646081030343,25133.38021,66103.95795000001,6206.170061214717,1706.1883001770184,-1692.417877926739,-6135.061575790451,-10054.672358048607,-14923.0203948972,-20416.407876010875,-27097.053197264853,-36300.49283012391,keppra
08R,767,6657,0.1515876088774868,41903.998790000005,77306.16103,21917.25176069765,17900.043776467217,14887.769576295212,10969.338481927474,7474.891133497441,3136.470608583617,-1694.0817572574924,-7681.893518204353,-15861.137983886689,keppra
08T,869,9023,0.1131878540425219,37683.08343,85873.07594000001,15524.05844006308,10780.673560590374,7220.200473662724,2535.2434539852557,-1588.0761445400904,-6710.245124280595,-12410.389508179212,-19445.92316921297,-29219.73920876825,keppra
08X,1611,13872,0.1803115877796702,96372.49136,160924.38316,55944.15074693291,48188.1818474269,42367.25098962785,34763.80581482328,28022.51783985792,19656.93470525761,10340.27079894323,-1205.985644773109,-17049.535930533413,keppra
09C,945,4216,0.21864945937025068,45504.30015,70583.59013,28378.822223105915,25415.63255345855,23149.169288855144,20192.331626654595,17597.264923725175,14380.520182709282,10776.800991967088,6345.345917906128,176.4370057033375,keppra
09E,1260,6901,0.21228817535233735,87543.84012,135571.56155,54172.23406612633,48205.91665606528,43724.31725805374,37864.78627409495,32672.904276999143,26238.896177015864,19019.543883596925,10114.841242110266,-2062.220890376566,keppra
09J,1227,10256,0.13689992433371634,58402.64457000001,111987.68261000002,28915.336057234308,22720.509283060426,18077.15291516807,12010.624025393237,6634.085972644421,-37.42307938445083,-7478.774954380997,-16654.08740178651,-29309.00015755098,keppra
09W,734,11047,0.08413251643919284,48933.408410000004,126965.31129,13236.490823133805,4717.251000716295,-1571.2904037396165,-9869.603435788495,-17212.801199338282,-26333.54451430422,-36449.864648920964,-48929.45976474114,-66275.44093449984,keppra
10A,1106,8126,0.15607512660667527,75298.29612,132996.4472,40792.0644985297,33726.90273117421,28466.282562985827,21544.217832209673,15421.840237682169,7809.9590012925055,-666.065782026566,-11146.483755429512,-25561.040182240788,keppra
10D,74,3580,0.03207490915061769,5637.460970000001,32622.40238,-4139.863624218339,-6803.582029394266,-8743.582801170654,-11366.429418556729,-13679.365118006412,-16525.32602549671,-19698.797998955284,-23673.319749705006,-29120.896494767418,keppra
10E,850,6682,0.16533132858598024,55322.64559000001,98131.96624000001,30640.960764115698,25837.61615799311,22216.417617743275,17462.049259913227,13273.731535105922,8082.915492002736,2279.7318599424843,-4890.678191232133,-14769.692320700007,keppra
99J,2352,14641,0.1913217953502348,135728.65005999999,215091.05990000002,82003.7977312111,71613.22240160273,63800.21974692183,53587.38282056608,44538.848186686286,33341.90288738949,20852.413745505444,5384.820283113164,-15954.675669087259,keppra
09D,1190,11192,0.16891295075415363,84450.58983000001,143937.09445,47767.26211549454,40475.99763080833,34982.78009199986,27845.198393120467,21525.983965478383,13656.791245442577,4888.83695868259,-5887.535793606767,-20808.608193858025,keppra
09F,1568,6812,0.2532142871827343,102602.71443,146105.0656,67524.12278227624,61649.848593620016,57194.984049679275,51407.800660368855,46277.70805409596,39916.9715522043,32785.04420998391,24007.438304585743,11965.26228393368,keppra
09G,1185,15728,0.11083690106808282,95476.72302,205580.84134,39507.44788964919,27027.297177173037,17663.875190201114,5308.591529434194,-5575.781806153129,-19045.3679207234,-34104.62820359356,-52713.7830909574,-78436.7445953575,keppra
09H,502,4520,0.15945540410342268,39044.55252,69904.57365,21234.065999862396,17693.60597432645,15041.068609871845,11585.581579051726,8516.699698110584,4694.666823323907,444.7484543355654,-4770.926285200324,-12000.171883388466,keppra
09L,276,5449,0.10279953537476642,32921.52662,77489.43677,12274.470943941562,7704.314924990712,4210.926087569391,-351.0911731393817,-4361.5518537966245,-9319.58609555886,-14908.441698692539,-21779.87026626855,-31206.960832395693,keppra
09P,1287,6963,0.23996283512389763,82371.62009,123262.57035,53055.59113858173,48157.05988067652,44464.647661993266,39631.584581344454,35350.69449766948,30068.247778277146,24118.316223288602,16797.176600308638,6751.067971671062,keppra
09X,766,5858,0.1619434750195003,66742.03282,116824.32114999999,36888.234825902924,30926.267250898098,26434.957114333498,20574.43963905565,15383.867237339464,8922.917043575759,1698.430632461128,-7209.217615338803,-19370.772145656516,keppra
99K,736,4848,0.17052162353342928,43569.504069999995,75905.31908,24383.39182226148,20686.25056162674,17938.872834325484,14321.363684113534,11121.261999191356,7142.753186189039,2711.3875476250887,-2758.1241457313145,-10286.413229074318,keppra
10C,110,2374,0.07779934888444193,10517.710739999999,30467.17545,1910.9326921538077,-160.33423252166904,-1737.8830716732489,-3775.9932993131188,-5578.147359962766,-7832.194858519468,-10334.673431482022,-13417.344515674433,-17660.518247872373,keppra
15D,1106,11504,0.12680306086511062,86551.18897,171093.53895999998,40764.578911046454,30874.23720039506,23317.256684960917,13558.320212594495,4905.037105399077,-5778.964610053712,-17840.460326397115,-32601.734233327956,-52947.69984157648,keppra
99M,693,5784,0.1510812138654298,56053.57332,101179.87638,29449.25794849627,24024.961767358218,20001.09169858579,14679.947375753018,9964.388989160272,4143.111852100727,-2340.359488546522,-10401.464804679625,-21535.472947678438,keppra
09N,716,5239,0.18080162922695228,61776.06357,99338.16832999999,36513.18866829335,31492.73168259197,27712.239028105636,22757.409323550713,18382.083870323713,12958.187019630692,6885.610087121338,-595.9520722924171,-10908.702478217027,keppra
09Y,667,6169,0.15875507347385806,66586.15155999998,120527.74227999999,35995.65218999428,29939.345222315995,25400.78719350483,19461.019042730593,14213.057430871824,7684.4070490911145,413.7480837121002,-8566.166455847406,-20962.586473464522,keppra
99H,843,7223,0.1703861603476339,77866.05357,129589.00279999999,44525.88331675362,37848.263626776046,32800.07651896275,26215.250405751613,20393.345526073597,13172.693659857816,5103.914454221651,-4833.796091787342,-18602.045134088024,keppra
11N,2914,17768,0.1934593405079045,188279.42332,303569.96505,113218.13283685676,99093.89522073205,88487.27291062528,74633.59146065448,62336.58549826799,47123.85819321302,30075.677076106207,9090.725570908067,-19759.587718173894,keppra
15N,4120,47581,0.11297097395649511,286203.59163999994,598221.28048,120904.21159751486,83889.23923374226,56086.30795208944,19707.92311571908,-12467.490141332506,-52414.337574891215,-97024.5610550858,-152048.51229457624,-227881.02753636276,keppra
11X,1611,22217,0.09165348216329561,121596.05543000001,301442.54772999993,38689.61206031636,19576.849533113258,5158.322088843361,-13706.772847124204,-30403.472122390947,-51025.76640699019,-74162.4380511373,-102705.14231225246,-141994.8639400676,keppra
15C,3153,49622,0.10354343152136165,246842.79511999997,551068.59514,94874.94068878195,60144.89337139172,33969.85488720737,-211.78110314099467,-30434.892612043623,-68043.37074973018,-110052.70498054192,-161803.09683249204,-232712.34622011086,keppra
11E,689,9733,0.07291077443053127,28360.738660000003,80603.07977999999,5087.295648708073,-610.5427313827367,-4883.674765637396,-10433.213527396996,-15389.2440098599,-21518.57931356122,-28378.07900653618,-36839.81575388863,-48437.1303072016,keppra
12D,1102,10462,0.14508361204013379,77887.25153000001,139589.46614,40591.35252692257,32721.931767532897,26842.765687913175,19117.545667452217,12272.820199672798,3772.9167265588685,-5701.447428275348,-17462.04174361471,-33530.4774508954,keppra
99N,578,15605,0.05492769391616244,55972.27626,183450.06536,-2311.040803324653,-17507.193031007024,-28769.487608906864,-43617.56247201479,-56794.698199756574,-73141.96623739926,-91291.23187795699,-113878.621357545,-144844.15775864947,keppra
11J,1670,20409,0.10606511034960221,144656.69575,310356.86393000005,57407.3391729562,37327.47138702565,22363.055276452975,2702.8232144705835,-14715.130124419433,-36318.03059188237,-60424.163737053015,-90180.79774249681,-131130.27896919657,keppra
10J,464,6556,0.10108812403680008,37317.08594,86021.13116,14010.257427011344,8697.425163576645,4662.60000560637,-549.3765346471746,-5163.616215230067,-10910.284413264571,-17318.291085345147,-25189.477318386693,-36081.50064644443,keppra
10K,325,4277,0.08940822637601191,31378.467380000002,69651.19154,9994.750688193464,4718.959844680035,813.1247700544486,-4301.915465349428,-8882.627150709712,-14531.916449799808,-20835.214379252626,-28639.936753626484,-39342.24629899459,keppra
10L,173,3597,0.03150263818221263,7498.423470000001,37507.60244,-5154.1578387699765,-8624.9434209876,-11207.033248729142,-14648.012537730581,-17657.718305529568,-21393.142098994147,-25558.565736464083,-30695.729978360916,-37826.94609337792,keppra
10R,614,5923,0.09244304058527902,28108.815889999998,70002.16222,8431.407071503501,3899.175555678429,559.055528945124,-3806.412330664615,-7712.220639444541,-12566.035156600974,-17942.909452240572,-24632.591771276086,-33801.59307200702,keppra
10V,597,5700,0.16452466930531834,55041.43713,96359.27116999999,30609.882736643805,25798.209306984598,22160.15011707964,17397.105791785616,13204.287918787744,8016.933516291741,2201.978954325323,-4967.9610670918555,-14870.997870621104,keppra
10X,350,5040,0.07527351683872732,30039.939939999997,79738.90358000001,5880.552956405417,-52.29699108843852,-4580.9487756159915,-10526.705950361455,-15739.238440307712,-22179.71955414049,-29384.26447935708,-38335.10399148414,-50673.7075004903,keppra
11A,1182,12104,0.12361695185807489,94560.55442,192242.68316,42883.42935222899,31738.96749212664,23376.06513156725,12480.62492708757,2816.8931648711496,-9225.79299623371,-22584.092161582143,-39086.13825325991,-61849.354939920224,keppra
11M,2841,29519,0.1255087581964878,202827.21826000002,390363.11646000005,94736.05236181001,70940.1699735831,53090.11305937619,29656.615216756378,8939.04637276876,-16727.41858516055,-45383.24902487498,-80796.26300846928,-129656.54865107064,keppra
10Q,1299,24736,0.06734414598360404,91431.26298,264159.97112,11280.073487507161,-8617.602003845881,-23576.947008226398,-43059.71982402122,-60373.77598329147,-81785.13457547915,-105812.88896913847,-135432.63665306848,-176056.53898182826,keppra
14Y,805,13935,0.07914852585594571,71124.54693,193002.91244000001,16621.239568501733,3619.578453617478,-6220.383640182068,-19032.38997197299,-30350.585147904618,-44456.68401609306,-60199.0233662946,-79598.84064568025,-106285.15452986883,keppra
15A,755,16479,0.054136094689511714,52636.29694999999,192725.77249,-2913.095305124454,-16981.971876538617,-27509.262705899208,-41294.09339316607,-53533.417385482026,-68672.19605755516,-85537.51966437939,-106410.20775514349,-135304.00475104383,keppra
00C,191,6263,0.05874187283627459,17068.58752,52355.70341000001,128.9346494589604,-4189.35818569667,-7453.042696139317,-11698.728080887377,-15448.767421474879,-20128.987615013684,-25340.505158672902,-31788.754950780087,-40648.22396341562,keppra
00D,1071,18678,0.06153689815181339,50824.54381,155382.02107,2909.8280134451397,-9245.798659936812,-18399.042208441424,-30307.887719259823,-40891.02848698564,-53992.17408341795,-68662.75382495325,-86785.4575248172,-111636.5973221346,keppra
00J,927,11746,0.09457892042363933,44017.537410000004,101112.82108,14751.311040913894,7879.561087198864,2750.8934431801636,-3994.810533634535,-9967.809902571345,-17350.725747181692,-25595.884284702337,-35791.95042566001,-49881.79964186572,keppra
00K,523,12454,0.061434371434628786,41514.81111,137366.5521,2376.409905464061,-7342.392853578889,-14613.154312653734,-24231.079721676102,-32724.139179866746,-43211.42001699165,-54946.68501314832,-69480.00168107043,-89445.01620809748,keppra
00L,456,12299,0.04636010217794716,25891.100830000003,105346.68728999999,-5112.703169502304,-13171.163362224554,-19224.495992744312,-27124.589466820948,-34141.08565219838,-42812.92149694184,-52489.563326288786,-64494.918796511396,-81003.77596892632,keppra
00M,572,16930,0.039867089077543744,34576.79002,152810.15259,-12970.41827387252,-25629.099939193056,-35116.62917632326,-47465.05565425847,-58448.52888938304,-72079.36287828998,-87334.46420726561,-106129.7039253388,-131915.72305075199,keppra
00N,352,8120,0.05430201806440918,17596.12195,62753.831589999994,-735.724529883139,-5443.811941483833,-8945.442006820118,-13553.16816964153,-17623.708715185763,-22681.429474863893,-28309.764539688527,-35237.62921567044,-44867.60009264637,keppra
00P,1211,19264,0.08016143710280398,49473.72111,139094.87991000002,11859.15516538992,3036.081342450052,-3612.899855935266,-12284.7986699765,-19964.184857737808,-29523.05462824323,-40172.054651914616,-53307.32460228274,-71353.95989929448,keppra
01H,1776,10996,0.17104591128629323,106267.28975999999,176932.99801,60548.31946783937,51437.21733096836,44584.92475778212,35654.300639263674,27728.921696150523,17901.700090982224,6936.814358715968,-6611.7814049622575,-25266.89345965447,keppra
03D,438,5611,0.09508828317620516,28813.60149,69960.03641,9742.412655989345,5374.71424415024,2107.4042801443074,-2187.35442053357,-5999.614736241246,-10701.380760424334,-15987.960404254194,-22493.977593463926,-31438.59397188268,keppra
13T,527,24403,0.03668456449355697,35296.60687,167389.97232,-17062.362283694543,-31052.48082944318,-41677.64867301116,-55553.56582870123,-67804.32680879904,-82965.46516434364,-100009.79027285686,-121037.97688729831,-149740.0824056568,keppra
99C,642,9201,0.07492884791197117,30775.268489999995,80471.02319,6353.05589397593,265.43682961655577,-4294.437760365519,-10244.14369550691,-15516.01978938048,-22066.086779342873,-29382.144867849725,-38394.6717075665,-50789.005290794456,keppra
