pct_id,numerator,denominator,calc_value,measure_id
03L,166162.77689000004,3169.3050000000003,52.4287744126867,other_lipid_modifying_drugs
03N,240095.28368999998,7277.252,32.99257517672879,other_lipid_modifying_drugs
04Y,82718.48078,1604.5660000000003,51.551934155404005,other_lipid_modifying_drugs
05D,63771.67210000001,1719.5049999999997,37.08722690541756,other_lipid_modifying_drugs
05G,131387.69379999998,2617.6960000000004,50.192113140716096,other_lipid_modifying_drugs
05Q,96511.51403,2622.0130000000004,36.808175256949525,other_lipid_modifying_drugs
05V,73058.939,1787.3999999999999,40.87442038715453,other_lipid_modifying_drugs
05W,146618.92269,3520.5170000000003,41.646986135843115,other_lipid_modifying_drugs
05N,101516.58776999998,3743.643,27.117058910264674,other_lipid_modifying_drugs
05X,47686.62972999999,2265.1699999999996,21.0521195892582,other_lipid_modifying_drugs
15M,331945.36733000004,12653.264000000001,26.23397151359523,other_lipid_modifying_drugs
03T,142613.90394,3019.768,47.226775017153635,other_lipid_modifying_drugs
04D,113087.75654,2849.5069999999996,39.68677969206604,other_lipid_modifying_drugs
04Q,44594.60688,1608.942,27.71672743952237,other_lipid_modifying_drugs
99D,59838.931619999996,2017.8650000000002,29.654576307136498,other_lipid_modifying_drugs
04E,99649.02764000001,2343.652,42.51869630815497,other_lipid_modifying_drugs
04H,55456.41213999999,1630.234,34.017455248755695,other_lipid_modifying_drugs
04K,86699.87259,4626.435,18.74010390073566,other_lipid_modifying_drugs
04L,82112.30515,1693.014,48.500665174653015,other_lipid_modifying_drugs
04M,29277.7276,1277.3500000000001,22.920677652953376,other_lipid_modifying_drugs
04N,41050.961540000004,1538.408,26.684053606065497,other_lipid_modifying_drugs
03W,127268.29335999998,3981.9259999999995,31.961491338613524,other_lipid_modifying_drugs
04C,103178.76749,4960.887,20.798451464425618,other_lipid_modifying_drugs
04V,140604.77546,4761.266,29.530964130128417,other_lipid_modifying_drugs
05C,166959.90441,3843.1720000000005,43.44325583398296,other_lipid_modifying_drugs
05L,305862.3785200001,6889.797,44.39352545800698,other_lipid_modifying_drugs
05Y,113047.60633000001,3457.651,32.694915227129634,other_lipid_modifying_drugs
06A,141034.27748,3404.492,41.42593887134996,other_lipid_modifying_drugs
15E,364358.02774,15831.315,23.015019771888817,other_lipid_modifying_drugs
05A,202519.42227,6257.875999999999,32.36232585465101,other_lipid_modifying_drugs
05H,62991.95022,2312.814,27.23606404146637,other_lipid_modifying_drugs
05R,84733.02358,3491.173,24.27064587747442,other_lipid_modifying_drugs
05F,86511.90231,2254.296,38.37646090398067,other_lipid_modifying_drugs
05J,65708.43821000002,2141.5060000000003,30.683284665090834,other_lipid_modifying_drugs
05T,118483.06367000002,3765.7,31.463755389436233,other_lipid_modifying_drugs
06D,44212.11498,1402.789,31.517295174113855,other_lipid_modifying_drugs
03V,14684.54608,960.708,15.285129383746154,other_lipid_modifying_drugs
04G,218824.97622999997,8315.027,26.31680886063268,other_lipid_modifying_drugs
06H,225539.80844,11744.955,19.20312239936211,other_lipid_modifying_drugs
06M,63630.75623999999,2882.7309999999993,22.073081477251954,other_lipid_modifying_drugs
06V,76732.64013,2090.9030000000002,36.69832609642819,other_lipid_modifying_drugs
06W,70915.20453,2848.73,24.893620852099005,other_lipid_modifying_drugs
06Y,114821.75131,2762.886,41.558627938322466,other_lipid_modifying_drugs
07J,47537.02934000001,2116.285,22.462489381156136,other_lipid_modifying_drugs
06L,142082.82865,4920.859,28.873582569628596,other_lipid_modifying_drugs
06T,182783.91759000003,4252.245999999999,42.98526416157486,other_lipid_modifying_drugs
07K,102083.07297000001,3028.2859999999996,33.70985203180942,other_lipid_modifying_drugs
04F,59109.26455000001,3565.249999999999,16.579276221863832,other_lipid_modifying_drugs
06F,120541.22691000001,5818.154999999999,20.718118872735435,other_lipid_modifying_drugs
06P,78453.67594999999,2833.3400000000006,27.689467536546964,other_lipid_modifying_drugs
06K,272755.1415,7219.664,37.77947858792321,other_lipid_modifying_drugs
06N,209919.03645,7809.818,26.878864072120503,other_lipid_modifying_drugs
07H,152687.46173999997,3796.167,40.221481757783565,other_lipid_modifying_drugs
06Q,129777.32873,4720.927000000001,27.48979781513249,other_lipid_modifying_drugs
07G,48044.56484000001,2140.781,22.44254075498615,other_lipid_modifying_drugs
99E,80133.34406000002,3369.9770000000003,23.778602661086413,other_lipid_modifying_drugs
99F,82782.15694000002,2228.7500000000005,37.142863461581605,other_lipid_modifying_drugs
99G,75967.73053999998,2267.043,33.509611657123386,other_lipid_modifying_drugs
07P,110427.4288,4666.793,23.66237988271603,other_lipid_modifying_drugs
07W,154995.53681999998,5308.0419999999995,29.200133838428556,other_lipid_modifying_drugs
07Y,121590.81029,3863.0889999999995,31.4750217481399,other_lipid_modifying_drugs
08C,110738.45840999998,3125.742,35.42789469188435,other_lipid_modifying_drugs
08E,106401.38101000003,3246.6130000000003,32.7730410153597,other_lipid_modifying_drugs
08G,105402.53699,3801.3469999999998,27.727681000971497,other_lipid_modifying_drugs
08Y,113063.78739,3044.705,37.13456226136851,other_lipid_modifying_drugs
09A,87650.40943000001,2823.2,31.046475428591677,other_lipid_modifying_drugs
07M,202972.12921,5126.552,39.59232817886174,other_lipid_modifying_drugs
07R,90195.64784,3478.9080000000004,25.926425142602216,other_lipid_modifying_drugs
07X,116256.79273999999,4118.254999999999,28.229624620136445,other_lipid_modifying_drugs
08D,104941.91291999997,3862.643,27.16842144614451,other_lipid_modifying_drugs
08H,78797.53983,3077.0459999999994,25.60817739806295,other_lipid_modifying_drugs
07L,62541.37107,2716.5139999999997,23.022657372647448,other_lipid_modifying_drugs
07T,54382.63033,3869.559999999999,14.053957124324215,other_lipid_modifying_drugs
08F,106873.34418,3360.326,31.804457121124557,other_lipid_modifying_drugs
08M,81603.66223,4892.564,16.679120033994444,other_lipid_modifying_drugs
08N,101218.13875999997,3905.3860000000004,25.91757607570672,other_lipid_modifying_drugs
08V,76898.87279000001,3982.952,19.307004651323943,other_lipid_modifying_drugs
08W,92474.58768,3772.4519999999993,24.513125065607202,other_lipid_modifying_drugs
07N,113802.08128,2916.341,39.02221354772985,other_lipid_modifying_drugs
07Q,155605.29026,4213.869,36.92694060019427,other_lipid_modifying_drugs
08A,106318.73747000001,3595.482,29.570093097392785,other_lipid_modifying_drugs
08K,64663.25972,5041.464,12.826286118476697,other_lipid_modifying_drugs
08L,113196.73776999998,4015.8599999999997,28.187421316978178,other_lipid_modifying_drugs
08Q,84448.97857999998,4014.3889999999997,21.03657084054385,other_lipid_modifying_drugs
07V,90964.59126999999,4973.2609999999995,18.29073343828124,other_lipid_modifying_drugs
08J,36934.60193,2540.3190000000004,14.539355856488886,other_lipid_modifying_drugs
08P,85985.12468,2634.9660000000003,32.63234693730393,other_lipid_modifying_drugs
08R,78122.84340000001,2674.5560000000005,29.209649526874742,other_lipid_modifying_drugs
08T,102611.3399,2426.9370000000004,42.28018275711318,other_lipid_modifying_drugs
08X,91671.77788,4904.301,18.69211899514324,other_lipid_modifying_drugs
09C,39529.51486,1615.4730000000002,24.469313235194893,other_lipid_modifying_drugs
09E,87177.62205,2728.479,31.950996159398702,other_lipid_modifying_drugs
09J,114558.71336999998,3264.2049999999995,35.09544081024323,other_lipid_modifying_drugs
09W,154284.72978999998,3613.7449999999994,42.69386184968779,other_lipid_modifying_drugs
10A,61580.71398999999,2491.714,24.71419833496139,other_lipid_modifying_drugs
10D,45152.47485,1372.966,32.88681209148661,other_lipid_modifying_drugs
10E,56181.50996,1755.5500000000002,32.00222719945316,other_lipid_modifying_drugs
99J,246898.01904,5964.072000000001,41.39755841981786,other_lipid_modifying_drugs
09D,147836.09939000002,3843.002,38.468910344048744,other_lipid_modifying_drugs
09F,149862.95792000002,2373.344,63.14422094732159,other_lipid_modifying_drugs
09G,191000.3747,6214.595,30.734162837642675,other_lipid_modifying_drugs
09H,43036.66909,1610.7899999999997,26.71774041929737,other_lipid_modifying_drugs
09L,54944.29126,2218.3,24.768647730243877,other_lipid_modifying_drugs
09P,150130.54966,2270.506,66.1220669137188,other_lipid_modifying_drugs
09X,92117.45909,2914.721,31.604211548892675,other_lipid_modifying_drugs
99K,106667.14397,2050.3690000000006,52.02338894608725,other_lipid_modifying_drugs
10C,53884.20092,1165.795,46.2209916151639,other_lipid_modifying_drugs
15D,94754.18624,5569.9400000000005,17.01170681192257,other_lipid_modifying_drugs
99M,130481.37715,2739.832,47.6238605688232,other_lipid_modifying_drugs
09N,124505.70138,2716.167,45.83875048183709,other_lipid_modifying_drugs
09Y,205982.98931,4489.003999999999,45.88612291501635,other_lipid_modifying_drugs
99H,126107.20913000002,3698.1310000000003,34.100254731376474,other_lipid_modifying_drugs
11N,333373.53855999996,6943.323000000002,48.0135431636984,other_lipid_modifying_drugs
15N,526817.42602,14797.898000000001,35.600828308182685,other_lipid_modifying_drugs
11X,194480.99809,6951.026999999998,27.97874301020555,other_lipid_modifying_drugs
15C,311676.56421,12223.613999999998,25.497906282871828,other_lipid_modifying_drugs
11E,83861.17694,2522.949,33.239346867495144,other_lipid_modifying_drugs
12D,61340.89157000001,2883.9309999999996,21.269888762941974,other_lipid_modifying_drugs
99N,185744.82656,5926.075,31.3436509932797,other_lipid_modifying_drugs
11J,238810.65251,9643.27,24.764488862180567,other_lipid_modifying_drugs
10J,97151.79536999999,2724.9739999999997,35.65237516761628,other_lipid_modifying_drugs
10K,131801.78759999998,2458.331,53.61433736954054,other_lipid_modifying_drugs
10L,82588.83559999999,1737.2319999999997,47.54047565322306,other_lipid_modifying_drugs
10R,89431.85491,2781.4659999999994,32.15277659694564,other_lipid_modifying_drugs
10V,111509.54426,2595.1270000000004,42.968819737916476,other_lipid_modifying_drugs
10X,125063.46292,3462.9579999999996,36.11463463316622,other_lipid_modifying_drugs
11A,230457.72566000005,6796.84,33.906598604645694,other_lipid_modifying_drugs
11M,207590.71590999997,7825.894000000001,26.52613438285772,other_lipid_modifying_drugs
10Q,298619.32479000004,9061.462,32.954872490774676,other_lipid_modifying_drugs
14Y,169477.63717,6759.874000000001,25.071123688104244,other_lipid_modifying_drugs
15A,236766.10693000004,6587.673000000001,35.94078014042288,other_lipid_modifying_drugs
00C,34083.994909999994,1303.828,26.141481015900865,other_lipid_modifying_drugs
00D,122688.18983999998,3512.853,34.925512066687666,other_lipid_modifying_drugs
00J,133184.30252000003,3132.2580000000007,42.520221041817116,other_lipid_modifying_drugs
00K,105648.13389999997,3579.2889999999998,29.516514005993923,other_lipid_modifying_drugs
00L,168147.33144999997,3918.8040000000005,42.90781867375861,other_lipid_modifying_drugs
00M,90717.45121999999,3569.0849999999996,25.417565347981345,other_lipid_modifying_drugs
00N,106441.08013999998,1892.9479999999999,56.23032441461677,other_lipid_modifying_drugs
00P,157828.02825,3409.437,46.291522104675934,other_lipid_modifying_drugs
01H,172137.56951,3900.34,44.13399075721603,other_lipid_modifying_drugs
03D,50463.50516,1732.5559999999998,29.126622839319484,other_lipid_modifying_drugs
13T,297526.07282,6344.253,46.89694323665844,other_lipid_modifying_drugs
99C,86312.57770999998,2641.3019999999997,32.67804200731306,other_lipid_modifying_drugs
