pct_id,numerator_items,denominator_items,calc_value_items,numerator_cost,denominator_cost,savings_10,savings_20,savings_30,savings_40,savings_50,savings_60,savings_70,savings_80,savings_90,measure_id
03M,2846,7830,0.355789249535313,12724.73961,26432.025479999993,3687.253970215109,2901.259338397732,2259.175727819888,1467.2677754235328,560.9335522116501,-861.4144771417975,-2161.18269739247,-3861.158800492049,-6913.625345954892,desogestrel
03Q,11116,22683,0.48867904872166323,50156.62932,85641.84269,12746.549752454854,10949.45267284111,9483.42508888304,7667.388292271443,5586.641180954538,2342.8447186732437,-616.5297746281531,-4505.9890283754285,-11468.445778351735,desogestrel
00T,1890,12602,0.14472303492606542,19653.02969,56810.58011999999,3968.7409454669996,-1033.8081938512114,-5135.077513712782,-10227.344781272963,-16048.19148447983,-25246.421786969022,-33416.216182605865,-44394.037704381575,-63670.48180648246,desogestrel
00V,9870,10359,0.9545638575679669,52206.70386999999,53679.95978999999,19043.987444474868,17837.98712409621,16846.886197262724,15618.574869486807,14206.236354626533,11999.122211256385,10018.313763922628,7378.995214131478,2703.597013368245,desogestrel
00Y,6319,10002,0.6561652265542677,41750.977770000005,52886.85488,17305.814064026417,15615.779299544394,14220.96421156178,12496.911629974005,10509.932946663403,7400.438139927088,4635.5834707310505,912.1034056019898,-5598.320296954307,desogestrel
01D,4623,11190,0.4281454787625144,39255.89808,57739.63753,19359.907912685558,16163.593321565246,13527.636038837338,10277.127684837393,6550.603946805413,681.4710656709976,-4623.314009256468,-11607.746292846048,-24121.709219902263,desogestrel
01G,6571,15945,0.4406996701440103,38958.70227,66305.90336,13402.69443072554,11273.035232985465,9520.599302750423,7353.01601837881,4862.918337582991,967.5993436342142,-2566.254328891806,-7215.5568535772045,-15514.422169393618,desogestrel
01W,6474,15144,0.4421142641110222,44695.48775000001,72829.05071,17257.47691886798,14510.376947342102,12263.5866780056,9479.129298763677,6278.602000794,1281.2146928268648,-3255.824844575308,-9231.12449161839,-19870.28216511302,desogestrel
01Y,5171,13115,0.4238102624073272,41240.06008999999,69420.75592,15532.848899194189,12922.076528666463,10788.578846456092,8137.8062911858615,5099.387136137595,364.7626599836449,-3945.4070274358373,-9628.474281411476,-19760.79898241233,desogestrel
02A,5813,9803,0.610867194977097,47197.9337,60271.07347,22145.761700103125,19787.861147259893,17852.920794231304,15454.225124039116,12704.836941873917,8377.902732267657,4500.969639148478,-662.6387951970282,-9801.308264171972,desogestrel
02H,4762,16410,0.30423095106939463,44007.046910000005,79045.69722,19132.112479071253,14033.074798453636,9854.187928408817,4677.521123942355,-1269.8638395390662,-10602.076401572303,-18987.872653994542,-30137.321602378554,-49866.900166983214,desogestrel
14L,18101,20960,0.8784669485379637,128165.43411,136899.69544,57580.069344965596,53575.53839534822,50290.37101436466,46221.96601448718,41562.75948059721,34248.75156763301,27646.729711703065,18908.01328947641,3346.247305383822,desogestrel
01C,9053,9948,0.9246411350898173,47997.732710000004,50424.44212,16303.194350453881,15231.17165969302,14353.386605684544,13267.09863194877,12018.654065210785,10069.429997724877,8306.126282262916,5970.16621061085,1815.863823784061,desogestrel
01F,5390,6003,0.8988330236471066,57640.17244000001,59614.65754,35620.07769058959,33207.82052851193,31223.71231587925,28773.12094593247,25961.402182907193,21536.698051149244,17555.13538728945,12283.63602543993,2913.9553726631193,desogestrel
01J,3102,7468,0.4309142902958548,27444.28907,41967.38027,12569.397812565154,10502.384248266444,8806.498152087723,6714.858243644165,4313.972822407827,522.4593882544618,-2887.2156207833737,-7396.287630697993,-15424.807182693814,desogestrel
01R,9307,9766,0.95526563692486,60765.14319999999,62537.008799999996,20768.978952739664,19454.907930507703,18377.602484031435,17048.0377354265,15512.404933110662,13124.16367788264,10956.707099571555,8096.805695712763,2991.465061932584,desogestrel
01T,1470,6196,0.26529453652409896,13599.32072,27914.6459,5180.869565635047,3457.284827543926,2046.4098964415819,299.6533555940134,-1711.64751134636,-4846.393411037444,-7692.382797284754,-11447.869804284359,-18115.32553078593,desogestrel
01V,1145,4375,0.26805583583863285,11066.63033,22660.758840000002,4212.681780702445,2835.660550280978,1700.8209736870645,298.4021077858263,-1302.1342117475324,-3839.1664826086717,-6107.446258856093,-9125.887400499545,-14495.43444359263,desogestrel
01X,7517,8710,0.8679705770591271,45485.054280000004,48998.114129999994,19792.237531713577,18397.217246636574,17253.021888102638,15835.09298959915,14205.986318066367,11663.961654989209,9361.291499149951,6316.835354531324,899.8649531422388,desogestrel
02D,4892,5599,0.8645273387093156,26494.752279999993,28944.22917,9475.101944911517,8803.4658462452,8251.946178582499,7569.67208937385,6783.994096297048,5559.404712747351,4456.375664783788,2988.366971313703,377.300234176862,desogestrel
02E,7528,11656,0.6790861601085482,57229.34539999999,70125.40370000001,25375.53564917734,22996.313724783908,21046.46631233499,18627.308480503387,15849.288287593392,11506.289406797467,7588.953523096914,2395.404105905809,-6802.836876125773,desogestrel
02F,9618,12098,0.8254028863907896,75245.72635000001,83682.59168,30930.22362044805,28606.693980094693,26703.340352704618,24344.89939329628,21636.220081963456,17408.17110317359,13598.584919130508,8522.934156824627,-427.5051321585197,desogestrel
12F,11718,17754,0.668823639800008,62453.93129000001,81121.00986,20417.52636214903,18436.14177405664,16809.639002958273,14803.755453614553,12497.179968798335,8896.538569275534,5610.183898035366,1311.0486826417437,-6447.969984215082,desogestrel
99A,8456,21538,0.4031856838058513,85899.27995999999,130293.56525999999,41748.38394119855,34251.86793993608,28109.76914429086,20495.25147851863,11761.159024605919,-1932.3577735960062,-14303.49143084091,-30662.823182478256,-59720.62177186114,desogestrel
02P,3744,15013,0.2526303985581519,27635.625669999998,67626.55107,8207.310925857972,5147.190564156632,2639.9816960616654,-457.02813788984713,-4017.7385048442693,-9575.82018560082,-14657.44718586062,-21295.74799921086,-33310.405743378775,desogestrel
02Q,1200,6526,0.17024254269143405,8900.96284,24634.489900000004,2291.465312095701,492.16778901374414,-978.9660284006397,-2810.949145557863,-4906.947365099733,-8199.722199480342,-11163.758026983252,-15095.063053061374,-22068.977089991695,desogestrel
02X,5180,16526,0.3125403330265491,32391.232770000002,68821.44771000001,10666.852861721103,7927.824034290628,5683.610086360483,2900.023762787281,-303.4407763980271,-5276.266917823004,-9797.324603929774,-15768.559403335217,-26369.68630231312,desogestrel
03L,5343,17655,0.307532682053639,26258.3868,59088.672900000005,7798.240759165197,5744.075550776424,4053.9434283549776,1965.9443950231725,-432.3285298314704,-4183.646226452594,-7572.372225794652,-12057.189661160697,-20067.375455599915,desogestrel
03N,11528,29503,0.4142447349407622,92058.25278,151407.91235,37690.07759265705,31163.825149381446,25817.593570284058,19190.024037576262,11580.17535431527,-315.94392758613867,-11095.274714363919,-25325.98114251947,-50696.16704430009,desogestrel
04Y,1230,8389,0.15301250644596107,11738.729479999998,34268.11595,2576.6083384703184,-147.11548179759984,-2372.2953227946764,-5123.034626655098,-8272.810611353001,-13238.659185358607,-17737.47034999152,-23649.242129300997,-34231.09079564639,desogestrel
05D,1040,6852,0.145727620621115,10460.170219999998,31530.88268,2027.0601413951968,-517.9459058509251,-2620.422427808392,-5215.3511751445,-8204.91279067494,-12878.11309065356,-17107.748712029905,-22677.724810939064,-32656.262097201252,desogestrel
05G,2541,12338,0.1949956509133082,26334.795079999996,64105.339920000006,8275.598558928614,3534.4561495401276,-366.62972524830366,-5178.657463732166,-10723.978272713059,-19423.451132418864,-27232.011565200257,-37610.05254313493,-55991.33628268491,desogestrel
05Q,2114,10487,0.2184575581877253,21014.37295,52292.52638,6594.238990906134,3553.6009493003485,1069.8381095182076,-1999.4480450542787,-5522.974909918656,-11065.253823175395,-16090.71208204074,-22683.115930060627,-34535.62746990196,desogestrel
05V,905,7857,0.11804440195453579,8818.08365,31371.8203,792.9298578148773,-1871.1680650582193,-4053.493671114714,-6750.075349901089,-9845.65407568269,-14692.592501929266,-19126.075118383393,-24901.05320407582,-35361.31519869858,desogestrel
05W,2680,14760,0.19524087826342187,27379.043830000006,69613.55595000001,8238.209956756928,3496.603217382506,-403.3074582338995,-5211.198012511042,-10753.570792664545,-19447.290764569563,-27226.183883362086,-37611.72360930073,-55932.36729065626,desogestrel
05N,1816,16853,0.09921792245591969,16386.73693,70627.93558,-229.0474574472746,-5933.1396622348,-10586.940736906814,-16350.194097589727,-22968.457587748264,-33323.46018946505,-42685.44256408152,-55074.2300093754,-77037.22199921423,desogestrel
05X,857,11841,0.07620916194558763,12361.411680000001,54631.09342999999,-2969.106352498252,-9263.491824238328,-14445.367087427414,-20864.516426944698,-28204.96587514851,-39809.948907004306,-50121.15231088213,-63956.03787045657,-88353.2785239845,desogestrel
15M,9304,60270,0.15649207704147725,69998.50189,250415.58438000007,12799.974856878005,196.48004082866828,-10143.888220266155,-22971.89019733359,-37687.937570937196,-60729.08914630624,-81407.96932353175,-108999.67534715895,-157666.83870252545,desogestrel
03T,3433,16651,0.20036374914129174,14513.887099999996,48411.390139999996,2992.8003081648017,1357.6866078783387,30.12068453341044,-1616.810764742659,-3504.909799367614,-6465.13197308672,-9145.457049701285,-12684.558068385151,-18970.079486219016,desogestrel
04D,3308,17876,0.1642318505200949,15611.817229999997,58790.951629999996,2712.804234600643,374.0013926223728,-1548.484818971041,-3927.3264336936318,-6658.154007466116,-10934.766754787111,-14790.757154099258,-19906.3350506538,-29012.60159788614,desogestrel
04Q,2788,9299,0.2891598466513346,12046.038440000002,30368.54963,2965.534945878878,2108.6572426760213,1405.6891071547689,536.4692578721383,-462.2389494150493,-2021.3959453726147,-3439.227098609125,-5303.263800654897,-8635.671915010018,desogestrel
99D,1280,11525,0.11138442473501464,7672.437010000001,36198.931339999996,351.48506388232545,-1628.3208809101438,-3260.619925251664,-5279.881257351199,-7577.7226043481605,-11211.614740812473,-14491.158495948961,-18817.270165102178,-26598.430852838184,desogestrel
04E,938,12201,0.07933729718987141,9403.10336,49356.85069,-1647.6107946141374,-5666.057538564082,-9000.114105400291,-13083.56110240574,-17773.53038275516,-25145.101176248107,-31863.513510159857,-40644.8065928284,-56507.83845582817,desogestrel
04H,732,7913,0.0865748546098619,6022.180719999999,32348.347179999997,-619.1788319890088,-2832.575791930686,-4638.691569611229,-6889.6310801749205,-9467.943799076333,-13531.231508449573,-17130.62870833508,-21986.42907123046,-30457.73498028043,desogestrel
04K,15506,19689,0.8005476614451261,100015.42727,114902.67421,34668.73300968579,31973.70362996183,29770.123712888166,27045.255006948908,23922.60318849231,19031.03171935674,14547.364674342281,8710.231072147528,-1872.6240970674826,desogestrel
04L,2769,9643,0.29146593326760417,21664.414559999997,49588.07017,6696.054208208005,4794.765733455884,3243.754123331544,1328.1424590435358,-887.5347202786611,-4319.367443279653,-7478.586674856479,-11587.110976416712,-18955.445241698133,desogestrel
04M,5020,7253,0.7162310612674546,32284.756859999998,40025.228689999996,10904.323662789746,9946.499519891053,9157.950569447616,8184.134760285511,7066.832838972126,5319.361894913004,3729.121300609427,1638.8701303460202,-2113.1080831943186,desogestrel
04N,3129,7686,0.4381456119606864,18404.72031,33851.560300000005,4819.59648130879,4032.279101641213,3387.9418023261223,2589.264325094846,1671.4114153410756,252.91510331668223,-1052.74236577092,-2756.576688596731,-5821.84668914796,desogestrel
03W,5176,14739,0.35882424748232894,32673.12131,67117.29421000001,9597.341086904022,7408.188225227187,5607.086019370909,3369.354630749437,786.6402521926693,-3257.372569537587,-6770.266293160213,-11638.0418937904,-19848.723181113324,desogestrel
04C,3558,10428,0.3605988567444265,24640.499910000002,47811.08939000001,8192.521923498718,6439.2826957485395,4992.500964141263,3219.957060803961,1187.5083214821097,-2001.870014525687,-4959.762458859117,-8748.973015332258,-15739.78553562516,desogestrel
04V,3051,17822,0.16553293104915964,25933.351420000006,82231.23625,5648.568992778655,839.8786236072874,-3129.8123553546866,-8024.606384555466,-13638.895223660456,-22453.15148292144,-30454.3017290306,-40959.35997472382,-59861.39085012725,desogestrel
05C,7940,15401,0.537608332030269,59052.30863000001,85577.72583000001,22834.346801844553,19999.703297156895,17672.171800917615,14786.293573815361,11475.013291487638,6295.4202513186765,1662.1549411707274,-4546.81271538809,-15457.015279125731,desogestrel
05L,5519,17831,0.32745313632670536,40936.15949000001,78677.5929,15525.31299431745,11817.600513707635,8761.74164208683,4983.362044986964,653.7739487859062,-6161.580265878564,-12300.42168190253,-20413.941573418495,-34918.81593743286,desogestrel
05Y,2189,11068,0.21673196524808677,17046.58742,43133.36647,5210.23177140212,2745.8858456555727,738.4355751153025,-1751.7270943836443,-4608.372196232813,-9080.50055063783,-13155.162510298951,-18504.035164453704,-28039.453504635698,desogestrel
06A,1875,10817,0.1857717590309352,16904.02648,43183.849469999994,4908.620563774893,1747.6312648657718,-854.7375121957457,-4074.2817545506,-7768.651182959726,-13578.784314954928,-18795.05326013911,-25726.22386595952,-38014.07848211573,desogestrel
15E,10199,44274,0.24816950955806566,106093.52691,229367.89229999998,38555.904614825005,24246.330439446014,12496.711360605601,-1998.1091685004394,-18657.686209210988,-44782.69256591576,-68533.45498141402,-99667.26740218831,-155640.505308107,desogestrel
05A,2792,20978,0.13831754756191864,29367.21321,90694.59336000001,5213.628805568764,-2426.141009089275,-8683.419984620949,-16440.378827587527,-25331.442848974944,-39272.5040242402,-51866.3844608231,-68532.18011769242,-98110.12398180625,desogestrel
05H,1260,8979,0.13923059306918611,11894.373249999997,39925.47108999999,2012.7349063075708,-821.924416768361,-3165.2448121934945,-6045.3495001895335,-9374.535296813669,-14588.088703129326,-19286.76047684235,-25493.60316665776,-36584.795787214905,desogestrel
05R,2204,14823,0.1568873907959001,19327.511970000003,61549.119569999995,4045.293992186995,117.74919526207577,-3126.168148075226,-7124.750064936329,-11710.443969527754,-18934.06361779502,-25474.881251623417,-34054.029497425545,-49493.925666028896,desogestrel
05F,5957,10810,0.5667537133533164,31289.100459999998,45045.76075,10895.7008578085,9628.030858813523,8588.653032575641,7302.007970258617,5830.049236364548,3516.283299200797,1433.6967151124672,-1334.0609650164893,-6244.571462717968,desogestrel
05J,828,10048,0.08736221982082476,7491.172670000001,43100.937540000006,-672.4745735206366,-3205.8991684079097,-5289.668700889239,-7855.184420904232,-10805.64188540779,-15432.992322284728,-19630.23711715005,-25159.5160903726,-35021.855886144054,desogestrel
05T,1331,19436,0.07407678959845541,10445.62913,67331.32891,-2332.5392638371177,-6717.119635566893,-10302.502207405316,-14730.853291163305,-19794.14772665208,-27760.111240651815,-35059.98821339768,-44543.53643236384,-61758.36327164597,desogestrel
06D,434,6490,0.07087734030652831,4478.97812,29079.88089,-1070.3983585644155,-3028.3952098588315,-4644.404193776899,-6638.097917110446,-8914.699511748386,-12496.788285165301,-15751.077310289631,-20024.823460700998,-27732.18373882301,desogestrel
03V,109,4099,0.025738786535441722,1293.29017,17713.263629999998,-2491.3389600431337,-4279.220559275699,-5734.169052388731,-7568.637236734342,-9623.33191767792,-12863.793285051483,-15800.562477507443,-19686.98188085026,-26549.15612959623,desogestrel
04G,3615,45683,0.07127125926220315,28714.517949999998,165192.86273,-7651.554076400886,-21479.75072546409,-32815.55789862346,-46869.10948395645,-63018.95085024003,-88278.65291992555,-111030.50104938238,-141254.31716613064,-194781.8366232738,desogestrel
06H,31204,54151,0.5963056206295302,164082.62338,232543.70346,51783.478584989134,46082.70106595922,41422.35267596606,35657.0609306224,29043.145352583575,18683.622751419884,9297.19750493654,-3079.3086972224955,-25214.758973035805,desogestrel
06M,1098,12853,0.0864498685610949,7861.215019999999,44466.86411,-791.1782973336117,-3568.6430043149835,-5835.7440868299855,-8643.211195905167,-11880.078730676205,-16929.18472777085,-21481.4491139669,-27527.523444787712,-38240.19831703648,desogestrel
06V,6389,12953,0.4873579638739936,30687.801400000004,49627.95292,10042.416365838504,8636.42641414084,7484.619517658788,6058.4726380591455,4428.817296649858,1871.3435580355967,-463.7277712725481,-3515.9665451313967,-8994.748067299763,desogestrel
06W,5288,14200,0.38497087808831215,34658.49464,69028.45825,9571.675365059025,7720.561968814646,6212.629672421393,4343.63090775126,2206.5340271952864,-1153.387576057199,-4195.993671996525,-8205.096899130425,-15407.855894374625,desogestrel
06Y,8187,18476,0.43063338344424656,40142.89186999999,68641.33687,14089.999166382131,11752.863364790794,9838.16118285454,7465.171284838244,4744.562092027475,491.2725995183491,-3368.424355446811,-8460.636694578252,-17531.675467787405,desogestrel
07J,6396,11715,0.5489341507983166,32140.043830000002,47290.027780000004,11106.243557150501,9751.942811434717,8645.715552346453,7274.693113937468,5702.1987959031685,3247.909979635992,1026.8055167670473,-1916.9949071225342,-7141.902315310542,desogestrel
06L,8492,27983,0.3185847503771004,48941.435130000005,102792.05687000001,16168.83164979811,12128.246375458273,8825.581594777766,4728.884102742739,34.49707977491016,-7344.913805094974,-13963.231837078498,-22780.94775348045,-38403.338501319704,desogestrel
06T,9606,19421,0.5108775704414746,61351.68736,90388.12830000001,24875.263713831107,21579.617601374674,18890.15729570717,15549.235177726212,11722.671538500339,5735.0137654876635,313.5154054399245,-6857.1050691797855,-19588.63361820105,desogestrel
07K,8794,18240,0.45774635449437584,39482.147690000005,66266.06867,13130.097422067902,11140.500717448147,9508.441486463156,7489.420179795041,5165.688443079715,1556.285852661049,-1747.4933139457435,-6071.631564062361,-13842.576754469344,desogestrel
04F,971,14354,0.07254944677535517,12622.96891,61909.03666,-3490.8649687278667,-10026.605963285814,-15378.888196820615,-22025.90982998764,-29635.39282136045,-41587.41156833794,-52338.25835212406,-66634.90435123815,-91933.60291233656,desogestrel
06F,14122,26619,0.5430505476209059,68445.3202,104158.49936,20771.91904398619,18183.01311640473,16070.77370681076,13450.720520844274,10442.223423681,5757.272659148956,1483.6568539650716,-4130.503383480249,-14182.734980530313,desogestrel
06P,2321,6718,0.3751075397676384,14546.41017,28017.28651,4674.236833883224,3735.818319997267,2972.3571394227074,2024.4394150573246,937.1224317827694,-761.6869616955912,-2304.3223857835496,-4338.446296315731,-7949.566470991545,desogestrel
06K,12250,24880,0.5207458750847586,85304.50216,128625.83657999999,30688.56036895425,26725.52564117928,23475.242371792105,19452.200151341447,14832.794328698119,7621.977687987706,1066.3120717231704,-7564.222117425565,-22995.032681884888,desogestrel
06N,10095,21343,0.5037952900019343,59697.5076,95541.56477999999,18569.389996874554,16062.87590787902,14016.233753628381,11484.168526256515,8583.604506555954,4040.2021065314675,-92.01203470916334,-5527.329373800782,-15260.278070471544,desogestrel
07H,9168,14943,0.6300810729175724,58414.11504,75965.09976999999,23746.76113501464,21304.00391880186,19303.503467354694,16831.36951254668,13995.452387939047,9541.128610480693,5511.466687889056,197.67961179333633,-9307.214041255462,desogestrel
06Q,12110,27483,0.4411378041289388,58175.34450000001,100715.71792000001,18597.006309159115,15569.889306570949,13093.709680603886,10031.40202006515,6515.9792866901835,1015.9789607946204,-3988.761399772393,-10556.25470593159,-22325.754475458052,desogestrel
07G,2269,8391,0.2735314380411271,14089.71387,30959.092869999993,4878.606199709855,3346.826773005214,2086.30053732005,531.1436073108362,-1259.632728752289,-4063.1365487747025,-6586.824535899298,-9941.619051694654,-15886.222728214027,desogestrel
99E,3109,13212,0.24889534649856837,23272.67618,56875.15800000001,7184.919578291376,4545.612418257922,2379.7628171169786,-295.32311069071966,-3379.319478658339,-8175.300616995973,-12530.262383005265,-18284.987563455983,-28518.137931966907,desogestrel
99F,4461,10618,0.41482816089365343,25842.47375,45303.529370000004,9049.565623486495,7474.731728014831,6188.128337135842,4592.606301010406,2760.11342408945,-101.76323714740192,-2698.5971354414805,-6123.872411731063,-12215.513200926578,desogestrel
99G,3074,9295,0.3450936558220159,18517.44331,35622.55859,6685.512052550038,5198.414314996812,3979.4861175382143,2471.5630810317734,735.521881583933,-1963.0571961855562,-4428.796974102643,-7661.489537542919,-13453.064160615006,desogestrel
07P,532,5631,0.0996384971645704,5438.94589,20298.703950000003,-70.89440015505261,-2119.678453209001,-3795.00124563822,-5877.483958163886,-8268.48569072425,-12030.286815735959,-15410.51861401093,-19888.133022144848,-27821.68653152138,desogestrel
07W,1311,7910,0.1621707990840605,13043.219130000001,33331.64115,3409.5968148617544,370.54534918843274,-2126.2520885612003,-5219.524463091472,-8765.799599587117,-14342.497374975097,-19343.280299357462,-26000.5610361025,-37785.365802499946,desogestrel
07Y,1268,7595,0.17003694062104777,10937.552769999998,28999.099459999998,2911.5840568081267,616.2652270445742,-1271.2008137194862,-3606.732110334998,-6301.196626296018,-10501.955440492691,-14282.250852220917,-19309.99990534649,-28215.207954294674,desogestrel
08C,1735,7310,0.23843890316568297,16551.61856,34878.91548,6222.605935298459,3774.379581948552,1767.9528360482518,-714.6599553194783,-3550.6904422990865,-8020.838833730894,-12078.170939565829,-17403.187658850165,-26961.43678373111,desogestrel
08E,1471,3480,0.42358346328694013,9599.34225,15796.225899999998,3867.3741457220135,3216.785798073517,2683.6237194007635,2025.5388491720892,1270.2853377299991,87.27351527961468,-982.4631078684847,-2400.5078376664187,-4918.883622592502,desogestrel
08G,713,8287,0.0870613896405467,6410.031169999999,28861.636220000008,-732.5119820307336,-3388.61798944447,-5569.684086789226,-8268.52075825716,-11368.37243612036,-16219.588073159384,-20616.041616700477,-26411.95777030519,-36739.40006094803,desogestrel
08Y,1100,4558,0.23693464032060904,9465.7649,20187.17668,3494.0286649480386,2093.921801227554,944.1944791439478,-481.5766692913319,-2111.3415096649023,-4678.457260939702,-6971.793679589702,-10037.684538135027,-15463.45859231261,desogestrel
09A,764,4222,0.17905652667423383,8132.87134,20416.39941,2348.9947511892087,699.866235607376,-654.2046283742561,-2323.0995073468894,-4246.913628114678,-7271.031633649849,-9996.19579535766,-13595.66231488266,-20019.700226102457,desogestrel
07M,2682,10484,0.2710417334638221,20530.088359999998,44181.2305,7336.357314984671,4996.336158656042,3074.7274702047534,695.1869079992307,-2043.4887715702475,-6320.201704803996,-10181.965175020225,-15296.15507325796,-24399.746504436258,desogestrel
07R,1128,6394,0.17885717132466497,12340.860430000002,30309.96935,3672.8904024516182,1140.683636272951,-942.3091173564112,-3517.109947819397,-6469.702592272261,-11097.343338842928,-15297.576816428187,-20827.76857014563,-30690.520357742527,desogestrel
07X,4172,8874,0.4711558290305538,27555.02038,42215.48615,11376.668780733464,9709.306891664279,8342.898004557377,6648.853913356372,4708.141789305813,1652.5428568019088,-1073.1863746881927,-4726.7443217741165,-11140.097562645438,desogestrel
08D,1347,7088,0.18847930116829958,12538.57988,31070.090930000002,3831.216145758619,1471.918557636976,-456.74413956299304,-2849.7923821593604,-5593.639167804273,-9912.529896328087,-13804.2730928083,-18944.36283446587,-28072.59965701657,desogestrel
08H,5039,7859,0.6698949253647996,32646.1771,41573.300149999995,12096.983873120036,10928.430418317388,9971.575283246937,8793.326482858036,7437.975465613599,5320.31330908366,3385.0404589066848,856.2652468603296,-3712.0818350801237,desogestrel
