pct_id,numerator,denominator,calc_value,measure_id
08T,679,2426.9370000000004,0.2797765248953722,fungal
08X,1114,4904.3009999999995,0.2271475588468163,fungal
09C,290,1615.4730000000002,0.1795139875442053,fungal
09E,742,2728.4790000000003,0.2719463847806781,fungal
09J,742,3264.205,0.22731415459506987,fungal
09W,1156,3613.7449999999994,0.3198897542577022,fungal
10A,841,2491.714,0.3375186718860993,fungal
10D,270,1372.9660000000001,0.19665454206440652,fungal
10E,457,1755.55,0.26031727948506167,fungal
99J,1989,5964.072,0.3334969799157354,fungal
09D,717,3843.0019999999995,0.1865728927541542,fungal
09F,516,2373.344,0.21741475319212047,fungal
09G,2167,6214.595,0.3486952890735438,fungal
09H,498,1610.7899999999997,0.30916506807218824,fungal
09L,633,2218.2999999999997,0.28535364919082185,fungal
09P,461,2270.506,0.20303844165133236,fungal
09X,807,2914.7210000000005,0.27687041058132145,fungal
99K,831,2050.3689999999997,0.4052929009363681,fungal
10C,407,1165.795,0.34911798386508774,fungal
15D,951,5569.9400000000005,0.17073792536364843,fungal
99M,843,2739.832,0.30768309881773775,fungal
09N,1161,2716.167,0.427440580789031,fungal
09Y,1694,4489.003999999999,0.3773665606000797,fungal
99H,1427,3698.131,0.38587059246954747,fungal
11N,2255,6943.323,0.32477244685289736,fungal
15N,4618,14797.898000000003,0.31207134959302996,fungal
11X,2267,6951.027,0.3261388568912191,fungal
15C,3628,12223.613999999998,0.296802565918721,fungal
11E,722,2522.949,0.2861730459077849,fungal
12D,840,2883.9310000000005,0.29126910456595523,fungal
99N,1617,5926.075,0.2728618858181849,fungal
11J,4789,9643.27,0.49661577452461664,fungal
10J,724,2724.9739999999997,0.2656906084241538,fungal
10K,622,2458.331,0.25301718930445083,fungal
10L,215,1737.232,0.12376009652136272,fungal
10R,666,2781.466,0.2394420783860022,fungal
10V,702,2595.1270000000004,0.2705069925286893,fungal
10X,881,3462.958,0.25440678171667114,fungal
11A,2483,6796.839999999999,0.3653168237004255,fungal
11M,313,7825.894000000001,0.03999543055400443,fungal
10Q,1117,9061.462,0.12326929142339284,fungal
14Y,921,6759.874,0.13624514303077248,fungal
15A,524,6587.672999999999,0.07954250309631339,fungal
00C,348,1303.828,0.2669063710857567,fungal
00D,584,3512.8529999999996,0.16624663770445278,fungal
00J,648,3132.258,0.2068795099254276,fungal
00K,743,3579.2889999999998,0.20758312614600274,fungal
00L,1452,3918.804,0.37052121004265587,fungal
00M,773,3569.085,0.21658212118792353,fungal
00N,437,1892.948,0.23085684339981868,fungal
00P,566,3409.437,0.16600981335041534,fungal
01H,1398,3900.3399999999997,0.3584302906926063,fungal
03D,402,1732.5560000000005,0.23202713216773363,fungal
13T,1488,6344.253,0.23454297929165185,fungal
99C,616,2641.3019999999997,0.23321831430105308,fungal
