pct_id,numerator_items,denominator_items,calc_value_items,numerator_cost,denominator_cost,savings_10,savings_20,savings_30,savings_40,savings_50,savings_60,savings_70,savings_80,savings_90,measure_id
02E,628,33762,0.018600793791836975,35800.45023,156662.58712,26183.053304965208,22820.527225264756,20069.64299440608,17531.14956155765,14527.823311351829,11183.987140881925,7600.696245979516,1792.8026999459125,-11030.28331408469,lyrica
02F,552,31051,0.017777205242987343,30983.65533,136595.11717,22243.283436356258,19091.5044951282,16514.699605718128,14127.55438796908,11309.298021256933,8178.296856257457,4821.003684737096,-640.8960173379346,-12685.04591087521,lyrica
02G,294,17412,0.016884906960716747,19523.91021,82665.92444999999,15109.825882248484,13860.647179583419,12879.68103165587,11972.813984939594,10850.467416390944,9600.27793158539,8322.238894067596,6214.26010024653,1400.2356132700652,lyrica
02H,816,56630,0.014409323680028254,52039.72373,263952.21493,35755.48787709685,29826.95542055477,24962.291534724318,20464.852811439174,15167.557116438824,9267.067241541266,2940.7872248673266,-7324.904888739602,-30038.521337159174,lyrica
02M,330,27430,0.012030623405030989,16422.61708,101478.26681999999,9751.67813637585,7126.3979614899945,4978.873093984944,2990.514238075404,643.0133342123554,-1967.4055207095907,-4764.800147927125,-9307.305045258689,-19347.21775515318,lyrica
02N,560,14916,0.037543577366586214,22386.19644,71378.54622,17875.285148296407,16455.08410938483,15298.311989840753,14228.1211680405,12963.70398707142,11554.375138158499,10042.110390639902,7591.738210760011,2160.629975513035,lyrica
02P,960,54672,0.01755926251097454,49484.18034,217640.46624,37102.20531706871,33177.118491704314,29978.047119233786,27008.073106753385,23495.69057274756,19598.09233977691,15429.820494612595,8630.537517415964,-6421.09575642963,lyrica
02R,394,36822,0.010700124925316386,28881.323959999994,160467.44045,19847.85037228839,16686.90479051633,14103.360959793745,11717.570543117099,8894.212410037258,5753.770764818861,2385.1468746591745,-3088.016402144671,-15174.264440182687,lyrica
02T,478,32673,0.014629816668196982,26079.58224,130610.40471999999,17811.520395352214,14761.476719565044,12272.93300864725,9975.281547872859,7253.043948576269,4222.227510910565,972.1675443695785,-4290.335185703258,-15918.24331431859,lyrica
02W,280,9311,0.03007195789925894,17635.986399999998,52627.2338,14478.863288283539,13649.199041053795,12972.347425090367,12347.532302021105,11606.191576791914,10781.474843081818,9898.848422780176,8465.29816499384,5297.371692843214,lyrica
02X,1245,43551,0.02858717365846938,83713.04893,252050.41524,68509.78216524293,64413.22027854298,61084.58751182635,58003.25471963725,54349.86925674892,50267.24706696013,45914.446274638736,38848.67130891276,23171.34570170761,lyrica
02Y,403,34315,0.011744135217834767,28121.994140000003,154049.28039,20391.83583052169,18086.781683225046,16184.472633824222,14449.369028623269,12368.088368158586,10083.180452302495,7631.887330193358,3626.3414729377346,-5123.302292278064,lyrica
03F,428,38406,0.01114409206894756,25618.21021,136885.83158,19119.420096969792,17795.5007744212,16721.159138244308,15716.293996946992,14534.684960048084,13222.519053870094,11815.009286171426,9519.577369497587,4423.738141744658,lyrica
03H,317,20165,0.01572030746342673,19492.29301,83810.24912,14182.046123672455,12307.782938681736,10773.696403175365,9355.000354558375,7681.47623333161,5816.369651045407,3816.8141634860904,570.5949824026311,-6568.827851341709,lyrica
03J,376,32000,0.01175,16269.55573,110859.00482999999,10935.46810098466,9296.376072313564,7927.501187085225,6708.105841698788,5243.5623464898645,3615.1320874569974,1836.4637569751121,-999.2073059994545,-7092.415067581528,lyrica
03K,423,28261,0.014967623226354339,25157.41965,120199.37264,18149.469318071202,15782.77446970884,13826.660191340647,12019.826760464846,9915.062956980952,7561.536400668501,5028.546559420629,903.692681880797,-8338.341164539162,lyrica
03M,369,16733,0.022052232116177614,20287.542470000004,74178.06366,15714.751943734154,14224.184787492693,13010.430751887401,11887.123379564717,10558.31346562094,9078.735100472828,7494.251317459833,4914.650073461082,-794.2313774167897,lyrica
03N,651,84396,0.007713635717332575,33322.172510000004,282345.17458,16258.906972302004,9383.14299293538,3775.3460138285045,-1409.1249240328616,-7546.921682737706,-14376.75012456923,-21698.70340245721,-33553.44291188626,-59788.75488204215,lyrica
03Q,1057,41597,0.025410486333149025,63260.77345,208549.0564,50206.61067494898,46071.85186091028,42704.047953540634,39583.8954687702,35893.67578325164,31782.807167376337,27390.24052137265,20247.30137835387,4430.494266757285,lyrica
03R,309,60110,0.005140575611379138,25476.52144,224335.93345,12427.21352212918,7165.755292543505,2906.141349433905,-1026.1724591777802,-5683.1138901143895,-10883.266751304465,-16478.558340415046,-25530.681027601884,-45726.91865000626,lyrica
03T,776,68687,0.011297625460421915,46035.31919,285806.58212,29552.540512739823,23486.43385215302,18533.32705150774,13949.679148791438,8533.00910727221,2497.1088957868196,-3959.3977990857347,-14431.369561279247,-37635.61717147323,lyrica
03W,705,36722,0.019198300746146726,51056.01527000001,170640.60729,40164.171069548356,36618.77109176524,33705.71111281268,31015.806991052796,27842.77686516088,24313.65162333815,20530.513162618612,14356.498083613531,782.7315221422359,lyrica
04C,841,37378,0.02249986623147306,62941.553400000004,189106.22979,51368.77376009752,48037.51357392722,45314.85598026446,42813.90510258583,39831.405316877484,36520.488048515195,32971.186643371424,27219.746586342502,14507.380001555764,lyrica
04D,659,58350,0.011293916023993145,28591.81634,210705.10026000004,15923.027127945163,10966.560816748379,6918.060557414021,3176.1979554740446,-1251.9571474800086,-6177.258565180897,-11457.26192411822,-20028.83507094787,-38925.98841289675,lyrica
04G,594,67427,0.00880952734067955,32504.808620000007,241958.40996000002,17281.061273656203,11223.304158543575,6260.076599003773,1673.4887382491434,-3744.2012214920105,-9766.68712296789,-16226.621068062166,-26728.307295746676,-49816.857240459416,lyrica
04Q,441,26270,0.016787209744956223,21843.92445,112278.38254999998,14931.868867614077,12381.75735664983,10305.309357580201,8383.340099510991,6108.925865043979,3577.503649093869,863.6396119043002,-3521.5976874419757,-13266.752562591231,lyrica
04V,900,45316,0.01986053491040692,41785.60559,201935.74643,29117.700667632213,24521.050745912326,20761.43662195954,17290.248451251944,13181.855875497517,8612.881128902887,3719.049043045794,-4245.114674959601,-21833.251729275784,lyrica
05A,510,40917,0.01246425691033067,33592.81429,164874.48950999998,22782.598584406533,18722.888229701493,15414.845085155079,12341.564951368066,8706.89425853985,4659.24450722558,341.1826059382838,-6712.50596492234,-22144.30061439364,lyrica
05D,637,13711,0.04645904748012545,41863.17996,89901.19393,36130.187778845524,34796.05502188698,33703.63347390057,32693.284556916304,31503.13197785498,30177.461126241462,28757.67577721004,26449.401583151095,21325.500457514638,lyrica
05G,313,24377,0.012839972104852935,17336.01245,105426.52678999999,10510.09132852839,7848.516073555159,5673.609983539618,3660.0936933353496,1272.965348130102,-1377.7465890620815,-4207.486737217415,-8819.011293591524,-19013.401523696153,lyrica
05H,330,21602,0.015276363299694473,19474.012730000002,91979.36409999999,13575.923951393495,11419.194122430667,9651.583831323518,8019.154673658134,6088.237768493559,3944.081705738552,1640.9927969231894,-2097.317009505624,-10308.655911650594,lyrica
05L,1379,49958,0.02760318667680852,96338.26435,306476.03434,77420.90073090522,71901.51671083458,67392.37094291541,63227.97789553994,58311.501533674964,52835.61223259027,46945.47480780978,37425.63206545962,16371.82743661202,lyrica
05N,276,36970,0.007465512577765756,21670.3507,166063.55226000003,11332.795383322205,7199.49186827316,3826.3201996169137,704.7793114656961,-2987.636578615069,-7094.563264814995,-11500.279898301229,-18636.907159843213,-34415.30389175378,lyrica
05Q,343,37226,0.009213990221887928,25113.55832,151108.79666000002,17386.465906313017,14990.4932286608,13018.263514053508,11169.059772498114,8992.116567851988,6592.485248863115,4040.378275565661,-210.59306085193384,-9204.848435467955,lyrica
05T,455,37633,0.012090452528366063,25435.081809999996,137389.68381999998,16938.694250418193,13788.926404772239,11210.494166217835,8827.48610963853,6008.7960873675,2877.572588098803,-480.28105677900567,-5946.6954465413455,-17963.863474817437,lyrica
05W,232,37552,0.006178099701746911,15461.87053,143254.08383,6104.499738707887,2238.40592138835,-927.0347144040734,-3848.3869084638445,-7316.119188891567,-11162.863462596588,-15277.120462409484,-21981.546860722112,-36746.194780704405,lyrica
05X,351,22007,0.015949470622983596,22932.13618,108802.48203000001,16047.010463359555,13521.510515419244,11469.056827497789,9561.585653520888,7307.907496645349,4796.549349235529,2114.4325980611457,-2238.5951616681923,-11893.54252684982,lyrica
05Y,519,51574,0.010063210144646527,36214.759470000005,224964.89699999997,22031.40498184904,16566.71175181838,12088.124449213261,7950.3432709163735,3051.539190023439,-2406.7193817559964,-8232.748548266827,-17732.470750508837,-38623.66678686578,lyrica
06A,686,37428,0.018328524099604573,49787.71145,198226.23401999997,37701.434723728016,33696.55629639727,30424.427358634428,27411.80294738136,23823.67186364418,19830.508427139648,15580.635877698707,8657.950194044792,-6665.516619569444,lyrica
06F,421,30527,0.013791070200150687,28537.6935,144501.40910000002,19694.61720605054,16482.57513084668,13859.632796447688,11431.158151422493,8565.060451977124,5373.331054975119,1948.608342432466,-3614.2691970229753,-15875.724655156515,lyrica
06H,672,95943,0.007004158719239549,42997.627049999996,368736.17462999996,23079.66204113633,15499.45392907934,9260.054353488737,3461.948137129708,-3381.9858357870544,-10956.8888456376,-19035.023617243474,-32302.656207078766,-60873.480227849606,lyrica
06K,709,50145,0.014138996908964004,43705.761009999995,202676.18424,31041.70248734823,26496.743712451633,22776.793750631958,19338.57232007633,15278.88206633988,10765.89569631531,5913.809795546262,-1954.3600174435978,-19293.6288033518,lyrica
06L,498,55363,0.008995177284467967,32541.834930000005,217287.30036999998,19110.488951798863,13879.188791552064,9605.655058895754,5652.0564060623565,979.4518067519421,-4218.358518265895,-9782.149925497612,-18834.553528888413,-38835.87372919919,lyrica
06N,693,40168,0.017252539334793867,42498.507130000005,187772.98611,30507.062443120976,26235.042506657286,22745.47655180875,19516.017162718752,15702.74809970938,11455.49849970417,6899.959915876121,-491.7221272431525,-16857.027292997896,lyrica
06Q,1590,63552,0.025018882175226586,82196.06009,292845.7145,63894.20979726626,58043.06046763966,53276.249701883695,48863.135920268134,43639.836844834885,37821.34424008978,31598.181190571624,21489.894394667142,-877.4086815749251,lyrica
06T,2261,76141,0.02969490813096755,135461.03328,372006.23759,112266.32040018021,105864.09396256911,100655.87787850536,95821.14339620272,90115.93259553655,83753.26969183545,76956.82218242425,65897.65738805216,41314.8998296769,lyrica
06V,309,31583,0.009783744419466169,21271.10895,140198.3055,13082.6396055311,9979.212324079344,7450.960741243849,5106.611321470116,2334.645892252518,-752.0895326536993,-4046.692986745931,-9408.943115508753,-21293.500231056663,lyrica
06W,305,47467,0.006425516674742453,18101.28198,186239.49538,9252.345109645179,5932.829143639927,3223.012738723148,717.1638161064293,-2248.122053207766,-5544.186849824306,-9077.329048639134,-14806.226680647213,-27500.641950937166,lyrica
07G,489,17530,0.027895037079292643,33645.92587,126449.899,26705.392696469295,25189.227843347835,23961.25742802383,22824.630433632992,21478.25667816504,19971.107505034186,18369.742862339575,15783.144982384121,9869.357951950387,lyrica
07H,564,30482,0.01850272291844367,42118.43119,154571.24383,32914.16261308836,30157.51785453329,27904.649787511204,25816.05104141451,23361.67938181098,20621.577413618536,17673.283827670708,12915.264789913295,2454.3113806883193,lyrica
07J,314,44093,0.007121311772843762,18384.959420000003,173240.97547,9154.276982315436,5544.346438803217,2594.773151521067,-135.86630088395032,-3360.888116918335,-6950.902069250813,-10792.590226490534,-17047.325033653608,-30836.83648929467,lyrica
07K,696,36695,0.018967161738656493,41078.73937999999,159303.2016,31530.375904127613,28486.690673847294,25981.798312672894,23691.048710406772,20946.766538782784,17917.28579209213,14672.449665448088,9389.31546807391,-2246.301353967594,lyrica
07M,294,24382,0.012058075629562792,26303.607669999998,119844.24922,18609.76805132453,15797.165747273177,13505.435125261967,11379.841038612614,8866.79060496145,6067.231939943126,3077.336281193948,-1777.917733912831,-12526.052861258853,lyrica
07N,598,25588,0.023370329842113492,27887.803519999998,105543.70398,21484.15103425994,19426.635386552072,17764.460828138293,16228.671127647165,14399.762420361816,12357.376164385834,10165.536301258388,6626.183795146325,-1284.3178693646978,lyrica
07P,1419,26936,0.05268042768042768,85381.52325,163866.9295,74700.75698119447,72113.0192883512,70008.56116037606,68060.9201203712,65749.04385195707,63170.61689031763,60428.67428827464,55982.50954061341,46108.0550078419,lyrica
07R,465,10901,0.042656637005779284,36881.32497,77550.19819000001,31831.656496117925,30519.898509078463,29450.448184431847,28462.08507060787,27292.37789000786,25990.829686647998,24591.513685745093,22333.903824331243,17330.719946510588,lyrica
07V,426,34839,0.012227675880478774,17982.51775,119083.25026000002,10243.973516133865,7168.964492629831,4663.935482324532,2349.347475512215,-401.8387241825694,-3461.3868076973104,-6721.000701957206,-12027.501715233764,-23862.57856841946,lyrica
07W,652,43959,0.014832002547828658,36837.48404,165742.95094,26871.427036884248,23436.22021787815,20662.426708385647,18078.055608317227,15016.464942565995,11598.078901717769,7941.783033978396,2042.4245609853988,-11065.250702814961,lyrica
08A,472,21733,0.021718124511112134,27746.77849,96153.28143999998,21453.75548612372,19319.73858249181,17580.802784370146,15972.534521432524,14065.67781961317,11944.383330386432,9676.067190208618,5985.877168808388,-2166.9951445371207,lyrica
08E,287,21524,0.013333952796877904,18418.789689999998,85352.34388,12762.383174786672,10640.933912927576,8920.186126138304,7321.596738982578,5427.982418941452,3316.981968652147,1068.5804847502732,-2577.841256733518,-10707.053729381547,lyrica
08H,313,12100,0.02586776859504132,30990.215640000006,84046.88486,25596.40733204934,23984.2414315355,22667.714978498057,21452.000188691512,20006.040034447567,18397.800532227135,16688.265797827873,13929.287159701005,7752.606379359713,lyrica
08K,1025,27800,0.0368705035971223,54179.42267,126194.90892999999,45937.73416910079,43621.8249507363,41743.20932199733,40004.62233845344,37935.57308688232,35630.73425173719,33177.608354857846,29198.487268819375,20328.77403312296,lyrica
08N,233,28085,0.00829624354637707,19262.088900000002,112721.068,11689.555820840093,8724.334271857935,6316.434097619282,4080.4639979829026,1434.1186310523954,-1513.2240586498492,-4663.347869916099,-9767.91079735012,-21120.465364505355,lyrica
08P,247,18262,0.013525353192421421,15165.540369999999,61196.73165,11090.929852699734,9616.959098246265,8415.884099417766,7307.936390198107,5995.257178529699,4531.677985821895,2959.1468893413967,419.5103165427131,-5197.255204319463,lyrica
08V,865,34292,0.025224542167269333,39677.18746000001,120884.95801,31974.560107712216,29582.484283250164,27630.529912721573,25827.93768733948,23691.214927671976,21318.019538999244,18773.37716382716,14646.537440110613,5430.830667623895,lyrica
08W,443,23109,0.019170020338396297,38116.62498000001,124355.39969,30020.610597076222,27355.162227628873,25177.623318237518,23164.68243431059,20778.026365308233,18120.772696425352,15288.81129187376,10673.64058444714,435.6860801154444,lyrica
08X,658,28791,0.02285436421103817,39297.11567,119628.49460999998,31870.993039914563,30328.1089413278,29078.28009067935,27896.81820753186,26522.455193708738,24972.66734076846,23355.87141289365,20674.31242651393,14578.992839234645,lyrica
09D,398,42517,0.009360961497753839,26277.022080000002,149772.66602,18887.78021872651,16677.823192875472,14899.020510227741,13233.535502637278,11290.92965277754,9105.828959888206,6746.212658255279,3005.0006269809583,-5480.217284379018,lyrica
09E,371,30272,0.012255549682875264,25617.002160000004,137576.46496999997,16623.90779186943,13181.17195296794,10378.017242055772,7775.18745317791,4695.422625054909,1271.4798659861171,-2382.9395705064308,-8332.441346709356,-21508.950723920156,lyrica
09G,869,54968,0.01580919807888226,58569.2276,248810.30167999998,44461.650309687044,40035.86497633878,36428.835656131574,33103.73957023197,29144.117226768216,24737.08984556686,20024.33270732179,12454.496130915213,-4373.142584937268,lyrica
09H,942,16293,0.05781624010311177,53166.90774000001,102889.50989000002,46331.15413420088,44765.82411939038,43492.974983620334,42312.615148669865,40915.45539854322,39360.35439661653,37697.00925603829,34998.80880406681,28998.679621274372,lyrica
09J,435,32347,0.01344792407332983,34426.27369,131173.2209,25879.827199893967,22886.039810327136,20440.152255717603,18183.69529713972,15509.580027845483,12537.810376693025,9346.323781272718,4164.880185362199,-7302.888439607959,lyrica
09W,608,39157,0.015527236509436371,38354.85767,166339.27644000002,28355.741996032346,24944.092973229628,22180.500757566406,19620.049061089427,16578.56970960749,13177.709491272559,9567.954344582038,3715.3732014178513,-9300.627571238543,lyrica
09Y,225,33812,0.00665444220986632,11878.57059,135276.11848,3260.225537796332,-376.9139898643134,-3330.556348499251,-6070.819884945951,-9315.256278254845,-12931.193942385637,-16792.56392575079,-23056.165257563924,-37027.762084573544,lyrica
10A,771,27081,0.02847014512019497,45743.55462,150468.57993999997,36070.66510403276,32883.32535967062,30285.406390024487,27880.611373760734,25033.481511408827,21863.962835417435,18475.715178696588,12975.728001800095,791.7697502735737,lyrica
10J,565,22549,0.025056543527429153,21876.701360000003,95799.76963,15627.493256052046,13333.715572109973,11459.9986839995,9728.934464816737,7679.170535474043,5398.810672387754,2955.4479486454065,-1000.6013149115379,-9763.66415924805,lyrica
10L,318,27201,0.011690746663725599,25411.30396,122252.71237000001,18078.24019586049,15528.033911927734,13445.528678139099,11519.048663702044,9249.563977834114,6718.4383938121855,3999.152490184125,-415.5784181907811,-10161.837709537047,lyrica
10Q,366,52536,0.006966651439013248,25692.67787,224626.17418999996,11572.221937283348,5828.549221592706,1131.7643559421813,-3217.441672263665,-8350.040991230799,-14060.733752711541,-20180.915178308318,-30135.061502400073,-52087.43234422576,lyrica
10R,661,24435,0.02705136075301821,28489.356710000007,114391.44321999999,21529.04113538824,19192.955573438252,17294.79580250943,15540.472199245494,13460.234655361426,11142.728576698926,8656.682070392586,4655.935475498687,-4238.06450331834,lyrica
10X,371,31740,0.011688720856962823,25873.94471,134733.26226,17394.434916048092,14232.959807261504,11652.582838576905,9267.271272703401,6444.52285764097,3303.761859073127,-61.92609761642052,-5517.759281310538,-17592.918722354254,lyrica
11A,662,56853,0.011644064517263821,50707.67908,273655.77615000005,33516.2147589611,27021.968075397846,21736.733344646942,16838.718103786818,11045.938421879378,4594.934725884676,-2310.2903237868886,-13515.993072994552,-38303.11993635628,lyrica
11J,702,64387,0.010902821998229456,56921.43435,322096.80436,36361.99497622387,28536.81535501879,22160.17965025515,16259.950355706715,9278.40932336658,1505.7820744593992,-6822.36667588956,-20344.126996518804,-50220.952421939466,lyrica
11M,955,89012,0.010728890486675954,45282.65518000001,314844.57632999995,26727.02301305061,19582.703318280604,13771.865266798239,8396.768814400653,2021.8866148268971,-5068.445633596952,-12662.828656840375,-24985.654660272827,-52291.2492238297,lyrica
11N,2557,94166,0.027154174542828622,142335.92983,505008.98623,113522.34598485575,105740.86616846322,99380.77488448727,93507.32224595561,86546.31805737168,78815.85937036126,70527.79944372232,57044.8021726357,27210.27233386086,lyrica
11X,300,63518,0.004723070625649422,21630.771650000002,245771.83425,7593.810974304157,1767.0419192872832,-2926.5933797675934,-7269.383864973999,-12442.750502251743,-18208.197315393292,-24472.643774814696,-34254.17122864883,-56249.29470261856,lyrica
12F,346,45293,0.007639149537456119,22091.86507,176091.15266999998,12065.092124256611,8243.786667718356,5099.68537747793,2180.365657895938,-1279.9139089471118,-5118.711838636229,-9171.54031701823,-15872.59745885276,-30391.457867612204,lyrica
14L,1696,110845,0.015300645044882493,92442.18176,415463.32841,69512.26219565632,62399.52904905166,56627.737791294494,51278.90098825833,44920.77868558684,37838.28310940763,30321.14926337542,18095.840322959048,-9271.41296499491,lyrica
14Y,329,14941,0.02201994511746202,24431.387939999997,89365.54662,19407.619152958556,18079.714974765626,16996.621433513017,15994.679434068177,14807.152113223236,13479.173600272246,12075.30692494312,9754.110241411254,4717.375234164088,lyrica
15A,395,48798,0.008094594040739374,29222.689830000003,239318.39529999997,17532.93770935539,13208.850227963158,9747.74658623858,6521.638712878608,2743.6943710402993,-1522.400161614194,-6110.4944343500065,-13401.778648922089,-30029.01468210763,lyrica
15C,647,130073,0.004974129911664988,45908.990730000005,395045.59782,22394.487651601008,13030.895568535001,5389.778085201047,-1708.1714087113069,-10164.090602379394,-19536.40494292402,-29452.16247415478,-45939.420255957346,-81921.62410490126,lyrica
15E,999,138557,0.0072100290855027175,74862.38412,620343.2306700001,43578.93547281617,32038.58609757216,22651.39572007148,13932.395823131752,3592.0263058910714,-7818.15358678982,-20012.95053157152,-39928.05322731894,-84352.48421399345,lyrica
15F,1174,99627,0.01178395414897568,72404.18151999998,421030.4122,48904.38022496733,40540.768505547785,33776.57023759366,27497.223641399545,20080.767574377376,11803.037204417724,2920.4097555409135,-11313.97302724612,-43131.63502203811,lyrica
15M,810,95258,0.008503222826429277,45107.397569999994,403059.16349999997,20156.53720018657,10003.83388779826,1718.6589673821545,-5943.612697690929,-14999.962658625533,-25088.453074008274,-35902.03700301214,-53437.15977660328,-92211.31088432083,lyrica
15N,1671,197780,0.008448781474365457,89724.76047999998,695862.97986,49220.779305223354,33315.18557637795,20451.566946496423,8506.066522928137,-5739.122591762498,-21578.214304842295,-38334.97465253561,-65780.02861860534,-126764.03434160998,lyrica
99A,377,113638,0.0033175522272479276,23820.510420000002,360311.10368,1177.7937996643523,-8560.291268529225,-16514.338688607753,-23878.424847964925,-32611.372975830123,-42313.108220984206,-52656.190114124714,-69493.8459604992,-106749.44074275273,lyrica
99C,698,43049,0.01621408162791238,29670.784530000004,139500.17119999998,22211.16932104536,19952.231232072867,18126.8797565542,16442.115456457577,14439.22293101992,12207.842235748938,9806.245787580563,5967.51116073686,-2636.1704311089397,lyrica
99D,502,29299,0.017133690569644016,25299.837250000008,117113.83928,18579.274167261505,16377.471793116045,14565.530049348183,12892.185054821122,10932.577985031947,8738.00515659118,6387.2286649115085,2542.2285333286773,-5985.695272107463,lyrica
99E,496,34940,0.014195764167143675,30937.251129999997,184587.93552,21350.80864371261,18233.86780724379,15693.607705552706,13367.581738158873,10603.560217433422,7495.309969902863,4162.653891142634,-1184.2982458048864,-13035.23470829092,lyrica
99G,368,28555,0.012887410260900017,21486.569050000002,139163.58299999998,13713.628238218502,10877.116273025622,8557.128160328206,6408.383651119155,3876.645992607855,1058.5370939408713,-1967.8711201584974,-6889.141062226552,-17727.00605033307,lyrica
99H,359,23964,0.014980804540143548,32513.556940000006,128641.31309,24578.3058815498,21909.646519625057,19724.757981805473,17713.8459349533,15306.370917530878,12646.524763428557,9815.207092662418,5222.138192510591,-5009.300751547487,lyrica
99J,1746,62281,0.028034231948748413,92240.14813,307922.78844000003,74314.1627752011,69447.42148894802,65502.5544474872,61827.211296608235,57497.26722891853,52670.20590249617,47490.53245929884,39127.02068126343,20574.861087072968,lyrica
99N,725,56388,0.01285734553451089,48222.65765000001,250935.92383000004,33183.3737365314,27791.83329906655,23364.946250728226,19286.22065207968,14466.86393135742,9118.604372381087,3344.9295593240095,-5992.707437326921,-26505.346937154438,lyrica
04E,16,26545,0.0006027500470898474,837.6072399999999,88007.55412,-4560.717888087042,-7005.229519739775,-9017.23629342253,-10870.77344810349,-13058.724929676453,-15490.578189907032,-18106.965748495855,-22371.59417415932,-31699.026395631572,lyrica
10C,14,8574,0.0016328434802892467,1674.1208599999998,34221.493019999994,-479.9894318587003,-1428.6397157432425,-2200.546413115517,-2917.3214651607213,-3763.035788151971,-4708.084219446586,-5717.375737175524,-7342.955932724611,-10988.332596781835,lyrica
08F,78,30570,0.0025515210991167814,5988.83882,110491.11824,-1493.687452274311,-4785.557574631674,-7472.915790781975,-9958.480332239074,-12902.06316245017,-16179.282891555347,-19675.44930079334,-25369.065187358407,-37985.68055658284,lyrica
