month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,06F,8,771.6743199999999,10142.541666666664,76.0829331898234
2019-05-01,06F,14,1662.52896,10151.895833333334,163.7653682912264
2019-06-01,06F,5,264.12774,10165.083333333334,25.9838243660898
2019-07-01,06F,13,1051.79331,10180.145833333332,103.31809850464651
2019-08-01,06F,9,789.5596,10411.063829787234,75.83851303850241
2019-09-01,06F,13,915.7952700000001,10429.531914893616,87.80789756175183
