month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,02G,5,138.61712,7104.6875,19.510656872663294
2019-05-01,02G,5,194.36565,7579.0666666666675,25.64506403602906
2019-06-01,02G,5,116.95649999999999,7572.4,15.445103269769161
2019-07-01,02G,7,164.76251000000002,7569.533333333334,21.766534704913557
2019-08-01,02G,1,23.508960000000002,7566.333333333332,3.1070478875721403
