month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,09Y,1,12.79663,9381.675,1.3640026967465833
2019-05-01,09Y,2,237.92607,9390.15,25.33783485886807
2019-06-01,09Y,3,243.30765000000002,9403.225,25.87491525513853
2019-07-01,09Y,3,76.59723,9413.525,8.136933826595245
2019-08-01,09Y,2,35.59625,9430.9,3.7744276792246763
2019-09-01,09Y,3,152.83920999999998,9441.3,16.18836494974209
