month,pct,total_items,total_cost,list_size,cost_per_1000
2019-05-01,04M,1,17.82405,8200.384615384615,2.173562684677079
2019-06-01,04M,1,53.48599,8204.923076923076,6.518768000450012
2019-07-01,04M,1,4.18305,8206.23076923077,0.5097407223404354
2019-09-01,04M,1,53.437509999999996,8866.583333333334,6.026843485371102
