month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,07M,13,825.65383,7651.839285714284,107.90266224507181
2019-05-01,07M,9,612.46794,7944.000000000003,77.09817975830813
2019-06-01,07M,12,916.82817,8099.7169811320755,113.19261798106153
2019-07-01,07M,18,1279.5741400000002,8110.867924528303,157.76044584950077
2019-08-01,07M,9,633.08525,8126.415094339622,77.90461632226608
2019-09-01,07M,7,563.03118,8139.075471698114,69.17630656673721
