month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,01H,9,720.4007899999999,8132.65,88.58130990513547
2019-05-01,01H,13,682.68779,8135.900000000002,83.91054339409281
2019-06-01,01H,4,261.96327,8137.5250000000015,32.19200801226417
2019-07-01,01H,9,1506.9244399999998,8142.299999999998,185.0735590680766
2019-08-01,01H,7,1051.4968099999999,8147.3499999999985,129.0599777841875
2019-09-01,01H,7,1227.74172,8155.124999999999,150.54848576815195
