month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,06P,4,226.09009999999998,8772.25925925926,25.773303469269706
2019-05-01,06P,5,165.23083999999997,8781.518518518518,18.815748056735313
2019-06-01,06P,6,321.1111100000001,8793.925925925925,36.5151028908843
2019-07-01,06P,6,647.97363,8803.333333333334,73.60548617947745
2019-08-01,06P,4,307.72358,8816.481481481482,34.903218551114286
2019-09-01,06P,7,624.08332,8820.962962962964,70.75002158158594
