month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,15A,11,732.2108199999998,11481.5,63.77309759177806
2019-05-01,15A,8,366.77954000000005,11484.0625,31.938135132928792
2019-06-01,15A,5,297.73226,11488.0625,25.916664363551295
2019-07-01,15A,5,175.84405999999996,11482.312499999998,15.314341949846774
2019-08-01,15A,8,483.14215999999993,11734.851063829788,41.171563011070845
2019-09-01,15A,7,386.70547,12004.391304347828,32.213667498487865
