month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,00L,7,504.34702999999996,7783.666666666668,64.79555864845186
2019-05-01,00L,4,115.12355,7789.166666666666,14.779957205520487
2019-06-01,00L,7,834.36578,7795.02380952381,107.03825932905913
2019-07-01,00L,5,314.44566,7991.12195121951,39.34937570962899
2019-08-01,00L,8,526.4431,7996.31707317073,65.8356960063932
2019-09-01,00L,6,462.65873,8002.780487804878,57.812247968693804
