month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,06N,10,631.0527599999999,11061.745762711862,57.048206814445265
2019-05-01,06N,9,759.38494,11072.949152542376,68.58018848805455
2019-06-01,06N,10,1738.41622,11085.254237288138,156.82240414048283
2019-07-01,06N,10,926.60081,11097.322033898303,83.49769495465391
2019-08-01,06N,7,536.33524,11122.322033898303,48.22151690675494
2019-09-01,06N,11,1292.65251,11131.4406779661,116.12625421961005
