month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,04V,8,531.9453400000001,8302.4375,64.07098397308022
2019-05-01,04V,7,491.33412000000004,8306.020833333334,59.15397154172802
2019-06-01,04V,5,305.78025,8310.145833333332,36.796014911491234
2019-07-01,04V,7,436.42888999999997,8314.041666666666,52.492988067375975
2019-08-01,04V,6,333.93024,8313.229166666668,40.16853539163231
2019-09-01,04V,9,370.28775999999993,8310.458333333332,44.55683972504524
