month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,08P,3,301.06113999999997,7874.142857142858,38.23414757161776
2019-08-01,08P,1,118.21141999999999,8202.74074074074,14.411210074320234
2019-09-01,08P,3,336.72497999999996,8216.88888888889,40.97961948290782
