month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,03V,3,200.71983,16150.0,12.428472445820434
2019-05-01,03V,1,100.30739,16177.4,6.200464227873453
2019-06-01,03V,3,200.77226,16202.2,12.391666563799976
2019-07-01,03V,4,200.83616999999998,16232.0,12.372854238541153
2019-08-01,03V,1,50.14788,16251.6,3.0857195599202543
