month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,03E,4,300.54706999999996,9640.117647058825,31.176701468129497
2019-06-01,03E,3,355.49315,9649.588235294117,36.840240363807055
2019-07-01,03E,2,255.17867,9656.58823529412,26.425344415881867
2019-08-01,03E,2,350.97312999999997,9665.05882352941,36.31360516353633
2019-09-01,03E,3,28.795479999999998,9683.764705882353,2.973583195645835
