month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,01C,3,114.31479999999999,8741.041666666668,13.0779378887909
2019-05-01,01C,3,211.52746000000002,8747.458333333332,24.181591033585953
2019-06-01,01C,3,18.14672,8755.458333333334,2.072617938333706
2019-07-01,01C,2,308.17643,9556.954545454546,32.24630069487712
2019-08-01,01C,5,740.3411300000001,9574.181818181818,77.32683001633181
2019-09-01,01C,2,192.47221,9588.045454545454,20.074186226219204
