month,pct,total_items,total_cost,list_size,cost_per_1000
2019-05-01,04Q,1,93.60866,7900.352941176469,11.848668116093103
2019-06-01,04Q,3,215.15206,7902.823529411765,27.22470762497395
2019-07-01,04Q,6,338.95835000000005,7905.176470588235,42.87802445158795
2019-08-01,04Q,2,117.36966000000001,7916.823529411764,14.825347510142215
2019-09-01,04Q,9,1188.04811,7932.470588235295,149.77025086761782
