month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,09C,3,63.05185,12262.727272727272,5.141747720364743
2019-05-01,09C,1,68.36775,12271.0,5.571489691141717
2019-08-01,09C,2,223.59903999999997,12318.636363636364,18.151281797719637
2019-09-01,09C,2,337.17683,12337.636363636364,27.329126913951395
