month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,03H,5,20.40948,6541.3076923076915,3.120091724778626
2019-05-01,03H,4,221.06142999999997,6541.884615384614,33.79170422543492
2019-06-01,03H,6,233.00092999999998,6541.230769230769,35.62035008702197
2019-07-01,03H,3,21.49641,6545.538461538461,3.2841316457481318
2019-08-01,03H,4,28.34404,6549.269230769231,4.3278171962814405
2019-09-01,03H,6,21.2868,6550.384615384614,3.2497023075568086
