month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,01J,11,1343.1398399999998,6658.2,201.72716950527166
2019-05-01,01J,7,907.3385499999999,6664.119999999999,136.15279286687516
2019-06-01,01J,6,1373.99441,6668.04,206.0567138169537
2019-07-01,01J,14,2077.38089,6675.6399999999985,311.18827408308425
2019-08-01,01J,13,1426.73906,6680.64,213.5632304689371
2019-09-01,01J,7,441.36433,6686.8,66.00531345337082
