month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,02M,7,422.9210300000001,9378.210526315792,45.09613308565207
2019-05-01,02M,7,632.24523,9378.052631578948,67.41753910305697
2019-06-01,02M,5,416.08408,9378.684210526317,44.364867252167556
2019-07-01,02M,5,495.43555999999995,9386.842105263158,52.77979052425006
2019-08-01,02M,10,1908.60486,9398.894736842109,203.06694706544434
2019-09-01,02M,7,1067.97104,9403.842105263158,113.56752144979934
