month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,10V,3,464.38611000000003,10833.85,42.86436585332085
2019-05-01,10V,6,516.35402,10839.2,47.63765038010185
2019-06-01,10V,5,364.81378000000007,10850.85,33.62075597764231
2019-07-01,10V,6,1110.37069,10860.85,102.23607636603028
2019-08-01,10V,5,1239.5181,10865.2,114.08148032249751
2019-09-01,10V,6,594.94124,10878.45,54.689890563453424
