month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,07G,4,322.35451,6176.689655172415,52.188879156338615
2019-05-01,07G,6,1461.1380599999998,6189.0,236.0862918080465
2019-06-01,07G,3,275.6275,6199.310344827585,44.460993992657706
2019-07-01,07G,5,109.00730000000001,6206.413793103448,17.563653284144326
2019-08-01,07G,8,1646.6089399999998,6217.586206896552,264.8308982308247
2019-09-01,07G,8,404.55296999999996,6224.827586206896,64.99022894970086
