month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,03T,6,234.07407,9689.884615384615,24.156538420319368
2019-05-01,03T,8,390.30021999999997,9691.923076923076,40.27066835985555
2019-06-01,03T,6,176.91332,9700.923076923078,18.23675114184217
2019-07-01,03T,7,337.98768,9711.115384615385,34.80420802490406
2019-08-01,03T,6,705.8590099999999,9721.423076923076,72.60860929667625
2019-09-01,03T,7,387.89704000000006,9725.423076923078,39.88484993731734
