month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,12D,5,541.75826,10498.0,51.60585444846637
2019-06-01,12D,1,5.84859,10521.782608695652,0.5558554303494613
2019-07-01,12D,5,618.3235500000001,10538.434782608696,58.67318655521817
2019-08-01,12D,5,219.60996,10558.304347826088,20.79973760608793
2019-09-01,12D,6,688.33557,10577.434782608696,65.07585101179295
