month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,09X,4,20.16299,10591.434782608696,1.903707138253634
2019-05-01,09X,4,573.53761,10598.260869565216,54.11620048408271
2019-06-01,09X,1,6.6571,10610.739130434784,0.6273926743619056
2019-07-01,09X,2,194.39511000000002,10627.000000000002,18.292567046203065
2019-08-01,09X,6,155.57482000000002,10637.739130434782,14.624801199993463
2019-09-01,09X,2,206.01050999999998,10659.608695652172,19.32627321338984
