month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,03W,9,488.27295999999996,10398.062500000002,46.95807127529767
2019-05-01,03W,10,654.29587,10739.741935483871,60.92286704191847
2019-06-01,03W,1,35.02952,10747.935483870966,3.259185920176719
2019-07-01,03W,6,335.2432000000001,10755.032258064517,31.17082236072537
2019-08-01,03W,7,436.64608999999996,10771.774193548386,40.53613473085274
2019-09-01,03W,4,246.10780000000003,10802.129032258064,22.78326793403929
