month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,05W,4,214.01816000000002,6845.627906976744,31.26348129174282
2019-05-01,05W,10,1293.20165,7010.547619047618,184.46514028182025
2019-06-01,05W,4,401.51974,7189.634146341463,55.84703363582394
2019-07-01,05W,6,646.6762200000001,7191.341463414635,89.924282317828
2019-08-01,05W,5,401.3458,7195.170731707318,55.779885560097895
2019-09-01,05W,6,731.0945,7196.804878048781,101.5859832784874
