month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,05N,9,813.9384699999999,7444.666666666666,109.33175472373958
2019-05-01,05N,8,1370.2071000000003,7451.904761904762,183.8734046903956
2019-06-01,05N,6,434.10289,7637.170731707316,56.840799459639
2019-07-01,05N,8,622.93505,7647.195121951219,81.4592854067329
2019-08-01,05N,11,1015.3899799999999,7654.682926829269,132.64951529750638
2019-09-01,05N,7,612.49176,7660.8536585365855,79.95084977474967
