month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,00X,4,277.31152,6172.166666666668,44.929363540625914
2019-05-01,00X,4,255.19916,6173.0666666666675,41.34074258067302
2019-06-01,00X,2,194.1687,6179.4333333333325,31.421764670978465
2019-07-01,00X,3,212.95548,6185.033333333333,34.43077321059979
2019-08-01,00X,3,244.12985,6192.8,39.421562136674844
2019-09-01,00X,3,212.70801,6201.5666666666675,34.29907657742398
