month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,11A,10,567.3134400000001,11580.142857142857,48.990193557937864
2019-05-01,11A,7,200.06074999999998,11585.367346938774,17.268399353160127
2019-06-01,11A,10,1022.7275400000001,11595.734693877552,88.19859776026018
2019-07-01,11A,15,978.7881399999999,11605.326530612243,84.33956058178775
2019-08-01,11A,11,1100.8545900000001,11861.854166666664,92.80628260407576
2019-09-01,11A,10,984.84277,11873.666666666664,82.94344094775555
