month,pct,total_items,total_cost,list_size,cost_per_1000
2019-04-01,15E,19,1407.49518,7877.410714285713,178.6748502839267
2019-05-01,15E,12,466.91773,7929.131736526948,58.88636303632854
2019-06-01,15E,11,587.16654,7983.361445783131,73.54878568226992
2019-07-01,15E,9,417.74149,7987.337349397591,52.30046907077316
2019-08-01,15E,15,723.16933,7994.246987951808,90.46121931057348
2019-09-01,15E,12,704.5368100000001,8048.2,87.53967470987303
