month,pct,list_size
2015-09-01,10Y,206947
2015-09-01,110,0
2015-09-01,111,0
2015-09-01,112,721
2015-09-01,114,670
2015-09-01,116,0
2015-09-01,117,0
2015-09-01,11A,549441
2015-09-01,11C,151907
2015-09-01,11D,159013
2015-09-01,11E,202738
2015-09-01,11H,493930
2015-09-01,11J,783006
2015-09-01,11M,634027
2015-09-01,11N,557077
2015-09-01,11T,215671
2015-09-01,11X,559222
2015-09-01,12A,264329
2015-09-01,12D,230256
2015-09-01,12F,333839
2015-09-01,13P,715668
2015-09-01,13T,506802
2015-09-01,205,0
2015-09-01,209,0
2015-09-01,211,0
2015-09-01,212,0
2015-09-01,218,0
2015-09-01,219,0
2015-09-01,305,0
2015-09-01,310,0
2015-09-01,313,0
2015-09-01,322,0
2015-09-01,413,0
2015-09-01,414,0
2015-09-01,720,0
2015-09-01,725,0
2015-09-01,905,0
2015-09-01,99A,505184
2015-09-01,99C,216387
2015-09-01,99D,162664
2015-09-01,99E,272516
2015-09-01,99F,185620
2015-09-01,99G,184978
2015-09-01,99H,301651
2015-09-01,99J,477908
2015-09-01,99K,168512
2015-09-01,99M,222945
2015-09-01,99N,484911
2015-09-01,99P,899281
2015-09-01,99Q,285735
2015-09-01,AA8,0
2015-09-01,AAX,0
2015-09-01,AC2,0
2015-09-01,AC6,0
2015-09-01,ACD,0
2015-09-01,ACH,0
2015-09-01,ACV,0
2015-09-01,AH7,0
2015-09-01,AKQ,0
2015-09-01,NCN,0
2015-09-01,NDA,0
2015-09-01,NDJ,0
2015-09-01,NEN,0
2015-09-01,NHT,0
2015-09-01,NI3,0
2015-09-01,NKI,0
2015-09-01,NL1,0
2015-09-01,NLX,0
2015-09-01,NMS,0
2015-09-01,NQ7,0
2015-09-01,NQL,0
2015-09-01,NQT,0
2015-09-01,NR3,0
2015-09-01,NR5,0
2015-09-01,NTV,0
2015-09-01,NWE,0
2015-09-01,NYF,0
2015-09-01,Q44,0
2015-09-01,Q52,0
2015-09-01,Q55,0
2015-09-01,Q56,0
2015-09-01,Q59,58
2015-09-01,Q65,0
2015-09-01,Q67,0
2015-09-01,Q69,0
2015-09-01,R1D,0
2015-09-01,R1E,0
2015-09-01,R1G,0
2015-09-01,R1K,0
2015-09-01,RBL,0
2015-09-01,RCD,0
2015-09-01,RGD,0
2015-09-01,RHA,0
2015-09-01,RJ1,0
2015-09-01,RJ7,0
2015-09-01,RNA,0
2015-09-01,RNU,0
2015-09-01,RRE,0
2015-09-01,RTD,0
2015-09-01,RTF,0
2015-09-01,RTR,0
2015-09-01,RW5,0
2015-09-01,RWN,0
2015-09-01,RX4,0
2015-09-01,RXA,0
2015-09-01,RXM,0
2015-09-01,RY2,0
2015-09-01,RY3,0
2015-09-01,RY4,0
2015-09-01,RY5,0
2015-09-01,RY6,1249
2015-09-01,RYG,0
2015-10-01,00C,107225
2015-10-01,00D,289596
2015-10-01,00J,251187
2015-10-01,00K,293700
2015-10-01,00L,322252
2015-10-01,00M,292786
2015-10-01,00N,155262
2015-10-01,00P,283984
2015-10-01,00Q,171273
2015-10-01,00R,171876
2015-10-01,00T,301703
2015-10-01,00V,199625
2015-10-01,00W,226146
2015-10-01,00X,178989
2015-10-01,00Y,248081
2015-10-01,01A,374306
2015-10-01,01C,205895
2015-10-01,01D,227289
2015-10-01,01E,211073
2015-10-01,01F,129924
2015-10-01,01G,260766
2015-10-01,01H,522027
2015-10-01,01J,162375
2015-10-01,01K,158658
2015-10-01,01M,203449
2015-10-01,01N,172580
2015-10-01,01R,179977
2015-10-01,01T,154754
2015-10-01,01V,123810
2015-10-01,01W,306014
2015-10-01,01X,195336
2015-10-01,01Y,243989
2015-10-01,02A,238866
2015-10-01,02D,103678
2015-10-01,02E,214337
2015-10-01,02F,259377
2015-10-01,02G,111966
2015-10-01,02H,323497
2015-10-01,02M,150943
2015-10-01,02N,158077
2015-10-01,02P,255672
2015-10-01,02Q,114235
2015-10-01,02R,339542
2015-10-01,02T,217980
2015-10-01,02V,211743
2015-10-01,02W,122974
2015-10-01,02X,314205
2015-10-01,02Y,301328
2015-10-01,03A,244586
2015-10-01,03C,370009
2015-10-01,03D,143421
2015-10-01,03E,161773
2015-10-01,03F,291607
2015-10-01,03G,271547
2015-10-01,03H,168905
2015-10-01,03J,190048
2015-10-01,03K,171566
2015-10-01,03L,259352
2015-10-01,03M,118948
2015-10-01,03N,592004
2015-10-01,03Q,352447
2015-10-01,03R,363239
2015-10-01,03T,245719
2015-10-01,03V,74640
2015-10-01,03W,324040
2015-10-01,03X,97340
2015-10-01,03Y,102500
2015-10-01,04C,387170
2015-10-01,04D,234182
2015-10-01,04E,189384
2015-10-01,04F,282484
2015-10-01,04G,660291
2015-10-01,04H,131183
2015-10-01,04J,291153
2015-10-01,04K,363880
2015-10-01,04L,150080
2015-10-01,04M,94613
2015-10-01,04N,124080
2015-10-01,04Q,131851
2015-10-01,04R,543690
2015-10-01,04V,378954
2015-10-01,04X,293383
2015-10-01,04Y,131814
2015-10-01,05A,488713
2015-10-01,05C,315551
2015-10-01,05D,138203
2015-10-01,05F,184415
2015-10-01,05G,216822
2015-10-01,05H,186555
2015-10-01,05J,174399
2015-10-01,05L,562913
2015-10-01,05N,303918
2015-10-01,05P,243072
2015-10-01,05Q,216596
2015-10-01,05R,277517
2015-10-01,05T,301268
2015-10-01,05V,146559
2015-10-01,05W,285072
2015-10-01,05X,179113
2015-10-01,05Y,278189
2015-10-01,06A,267952
2015-10-01,06D,114190
2015-10-01,06F,462846
2015-10-01,06H,922964
2015-10-01,06K,586203
2015-10-01,06L,399454
2015-10-01,06M,236491
2015-10-01,06N,631129
2015-10-01,06P,226899
2015-10-01,06Q,382965
2015-10-01,06T,338706
2015-10-01,06V,171215
2015-10-01,06W,215843
2015-10-01,06Y,233525
2015-10-01,07G,170555
2015-10-01,07H,302962
2015-10-01,07J,171818
2015-10-01,07K,245290
2015-10-01,07L,214016
2015-10-01,07M,401051
2015-10-01,07N,234361
2015-10-01,07P,369816
2015-10-01,07Q,340060
2015-10-01,07R,261100
2015-10-01,07T,298095
2015-10-01,07V,399882
2015-10-01,07W,426104
2015-10-01,07X,323747
2015-10-01,07Y,305581
2015-10-01,08A,285884
2015-10-01,08C,209891
2015-10-01,08D,302758
2015-10-01,08E,259333
2015-10-01,08F,266593
2015-10-01,08G,304546
2015-10-01,08H,234496
2015-10-01,08J,202585
2015-10-01,08K,384131
2015-10-01,08L,312888
2015-10-01,08M,371610
2015-10-01,08N,300802
2015-10-01,08P,209803
2015-10-01,08Q,312489
2015-10-01,08R,220597
2015-10-01,08T,190436
2015-10-01,08V,295081
2015-10-01,08W,297759
2015-10-01,08X,383625
2015-10-01,08Y,244187
2015-10-01,09A,210939
2015-10-01,09C,127730
2015-10-01,09D,310731
2015-10-01,09E,217866
2015-10-01,09F,192447
2015-10-01,09G,504120
2015-10-01,09H,129053
2015-10-01,09J,258997
2015-10-01,09L,179174
2015-10-01,09N,220613
2015-10-01,09P,186001
2015-10-01,09W,293948
2015-10-01,09X,234078
2015-10-01,09Y,365109
2015-10-01,10A,200368
2015-10-01,10C,94715
2015-10-01,10D,109240
2015-10-01,10E,143687
2015-10-01,10G,139981
2015-10-01,10H,337487
2015-10-01,10J,221481
2015-10-01,10K,202912
2015-10-01,10L,142589
2015-10-01,10M,117330
2015-10-01,10N,109340
2015-10-01,10Q,716167
2015-10-01,10R,221748
2015-10-01,10T,151834
2015-10-01,10V,212127
2015-10-01,10W,138200
2015-10-01,10X,274869
2015-10-01,10Y,207368
2015-10-01,112,710
2015-10-01,114,670
2015-10-01,11A,551725
2015-10-01,11C,152065
2015-10-01,11D,159645
2015-10-01,11E,203819
2015-10-01,11H,488940
2015-10-01,11J,787264
2015-10-01,11M,635847
2015-10-01,11N,560707
2015-10-01,11T,215596
2015-10-01,11X,561334
2015-10-01,12A,263888
2015-10-01,12D,231150
2015-10-01,12F,334332
2015-10-01,13P,717611
2015-10-01,13T,510381
2015-10-01,99A,507913
2015-10-01,99C,216707
2015-10-01,99D,163204
2015-10-01,99E,273304
2015-10-01,99F,185889
2015-10-01,99G,185264
2015-10-01,99H,302747
2015-10-01,99J,476341
2015-10-01,99K,168719
2015-10-01,99M,223825
2015-10-01,99N,485830
2015-10-01,99P,903484
2015-10-01,99Q,286829
2015-10-01,Q59,54
2015-10-01,RY6,1238
2015-11-01,00C,107225
2015-11-01,00D,289596
2015-11-01,00J,251187
2015-11-01,00K,293700
2015-11-01,00L,322252
2015-11-01,00M,292786
2015-11-01,00N,155262
2015-11-01,00P,283984
2015-11-01,00Q,171273
2015-11-01,00R,171876
2015-11-01,00T,301703
2015-11-01,00V,199625
2015-11-01,00W,226146
2015-11-01,00X,178989
2015-11-01,00Y,248081
2015-11-01,01A,374306
2015-11-01,01C,205895
2015-11-01,01D,227289
2015-11-01,01E,211073
2015-11-01,01F,129924
2015-11-01,01G,260766
2015-11-01,01H,522027
2015-11-01,01J,162375
2015-11-01,01K,158658
2015-11-01,01M,203449
2015-11-01,01N,172580
2015-11-01,01R,179977
2015-11-01,01T,154754
2015-11-01,01V,123810
2015-11-01,01W,306014
2015-11-01,01X,195336
2015-11-01,01Y,243989
2015-11-01,02A,238866
2015-11-01,02D,103678
2015-11-01,02E,214337
2015-11-01,02F,259377
2015-11-01,02G,111966
2015-11-01,02H,323497
2015-11-01,02M,150943
2015-11-01,02N,158077
2015-11-01,02P,255672
2015-11-01,02Q,114235
2015-11-01,02R,339542
2015-11-01,02T,217980
2015-11-01,02V,211743
2015-11-01,02W,122974
2015-11-01,02X,314205
2015-11-01,02Y,301328
2015-11-01,03A,244586
2015-11-01,03C,370009
2015-11-01,03D,143421
2015-11-01,03E,161773
2015-11-01,03F,291607
2015-11-01,03G,271547
2015-11-01,03H,168905
2015-11-01,03J,190048
2015-11-01,03K,171566
2015-11-01,03L,259352
2015-11-01,03M,118948
2015-11-01,03N,592004
2015-11-01,03Q,352447
2015-11-01,03R,363239
2015-11-01,03T,245719
2015-11-01,03V,74640
2015-11-01,03W,324040
2015-11-01,03X,97340
2015-11-01,03Y,102500
2015-11-01,04C,387170
2015-11-01,04D,234182
2015-11-01,04E,189384
2015-11-01,04F,282484
2015-11-01,04G,660291
2015-11-01,04H,131183
2015-11-01,04J,291153
2015-11-01,04K,363880
2015-11-01,04L,150080
2015-11-01,04M,94613
2015-11-01,04N,124080
2015-11-01,04Q,131851
2015-11-01,04R,543690
2015-11-01,04V,378954
2015-11-01,04X,293383
2015-11-01,04Y,131814
2015-11-01,05A,488713
2015-11-01,05C,315551
2015-11-01,05D,138203
2015-11-01,05F,184415
2015-11-01,05G,216822
2015-11-01,05H,186555
2015-11-01,05J,174399
2015-11-01,05L,562913
2015-11-01,05N,303918
2015-11-01,05P,243072
2015-11-01,05Q,216596
2015-11-01,05R,277517
2015-11-01,05T,301268
2015-11-01,05V,146559
2015-11-01,05W,285072
2015-11-01,05X,179113
2015-11-01,05Y,278189
2015-11-01,06A,267952
2015-11-01,06D,114190
2015-11-01,06F,462846
2015-11-01,06H,922964
2015-11-01,06K,586203
2015-11-01,06L,399454
2015-11-01,06M,236491
2015-11-01,06N,631129
2015-11-01,06P,226899
2015-11-01,06Q,382965
2015-11-01,06T,338706
2015-11-01,06V,171215
2015-11-01,06W,215843
2015-11-01,06Y,233525
2015-11-01,07G,170555
2015-11-01,07H,302962
2015-11-01,07J,171818
2015-11-01,07K,245290
2015-11-01,07L,214016
2015-11-01,07M,401051
2015-11-01,07N,234361
2015-11-01,07P,369816
2015-11-01,07Q,340060
2015-11-01,07R,261100
2015-11-01,07T,298095
2015-11-01,07V,399882
2015-11-01,07W,426104
2015-11-01,07X,323747
2015-11-01,07Y,305581
2015-11-01,08A,285884
2015-11-01,08C,209891
2015-11-01,08D,302758
2015-11-01,08E,259333
2015-11-01,08F,266593
2015-11-01,08G,304546
2015-11-01,08H,234496
2015-11-01,08J,202585
2015-11-01,08K,384131
2015-11-01,08L,312888
2015-11-01,08M,371610
2015-11-01,08N,300802
2015-11-01,08P,209803
2015-11-01,08Q,312489
2015-11-01,08R,220597
2015-11-01,08T,190436
2015-11-01,08V,295081
2015-11-01,08W,297759
2015-11-01,08X,383625
2015-11-01,08Y,244187
2015-11-01,09A,210939
2015-11-01,09C,127730
2015-11-01,09D,310731
2015-11-01,09E,217866
2015-11-01,09F,192447
2015-11-01,09G,504120
2015-11-01,09H,129053
2015-11-01,09J,258997
2015-11-01,09L,179174
2015-11-01,09N,220613
2015-11-01,09P,186001
2015-11-01,09W,293948
2015-11-01,09X,234078
2015-11-01,09Y,365109
2015-11-01,10A,200368
2015-11-01,10C,94715
2015-11-01,10D,109240
2015-11-01,10E,143687
2015-11-01,10G,139981
2015-11-01,10H,337487
2015-11-01,10J,221481
2015-11-01,10K,202912
2015-11-01,10L,142589
2015-11-01,10M,117330
2015-11-01,10N,109340
2015-11-01,10Q,716167
2015-11-01,10R,221748
2015-11-01,10T,151834
2015-11-01,10V,212127
2015-11-01,10W,138200
2015-11-01,10X,274869
2015-11-01,10Y,207368
2015-11-01,112,710
2015-11-01,114,670
2015-11-01,11A,551725
2015-11-01,11C,152065
2015-11-01,11D,159645
2015-11-01,11E,203819
2015-11-01,11H,488940
2015-11-01,11J,787264
2015-11-01,11M,635847
2015-11-01,11N,560707
2015-11-01,11T,215596
2015-11-01,11X,561334
2015-11-01,12A,263888
2015-11-01,12D,231150
2015-11-01,12F,334332
2015-11-01,13P,717611
2015-11-01,13T,510381
2015-11-01,99A,507913
2015-11-01,99C,216707
2015-11-01,99D,163204
2015-11-01,99E,273304
2015-11-01,99F,185889
2015-11-01,99G,185264
2015-11-01,99H,302747
2015-11-01,99J,476341
2015-11-01,99K,168719
2015-11-01,99M,223825
2015-11-01,99N,485830
2015-11-01,99P,903484
2015-11-01,99Q,286829
2015-11-01,Q59,54
2015-11-01,RY6,1238
2015-12-01,00C,107225
2015-12-01,00D,289596
2015-12-01,00J,251187
2015-12-01,00K,293700
2015-12-01,00L,322252
2015-12-01,00M,292786
2015-12-01,00N,155262
2015-12-01,00P,283984
2015-12-01,00Q,171273
2015-12-01,00R,171876
2015-12-01,00T,301703
2015-12-01,00V,199625
2015-12-01,00W,226146
2015-12-01,00X,178989
2015-12-01,00Y,248081
2015-12-01,01A,374306
2015-12-01,01C,205895
2015-12-01,01D,227289
2015-12-01,01E,211073
2015-12-01,01F,129924
2015-12-01,01G,260766
2015-12-01,01H,522027
2015-12-01,01J,162375
2015-12-01,01K,158658
2015-12-01,01M,203449
2015-12-01,01N,172580
2015-12-01,01R,179977
2015-12-01,01T,154754
2015-12-01,01V,123810
2015-12-01,01W,306014
2015-12-01,01X,195336
2015-12-01,01Y,243989
2015-12-01,02A,238866
2015-12-01,02D,103678
2015-12-01,02E,214337
2015-12-01,02F,259377
2015-12-01,02G,111966
2015-12-01,02H,323497
2015-12-01,02M,150943
2015-12-01,02N,158077
2015-12-01,02P,255672
2015-12-01,02Q,114235
2015-12-01,02R,339542
2015-12-01,02T,217980
2015-12-01,02V,211743
2015-12-01,02W,122974
2015-12-01,02X,314205
2015-12-01,02Y,301328
2015-12-01,03A,244586
2015-12-01,03C,370009
2015-12-01,03D,143421
2015-12-01,03E,161773
2015-12-01,03F,291607
2015-12-01,03G,271547
2015-12-01,03H,168905
2015-12-01,03J,190048
2015-12-01,03K,171566
2015-12-01,03L,259352
2015-12-01,03M,118948
2015-12-01,03N,592004
2015-12-01,03Q,352447
2015-12-01,03R,363239
2015-12-01,03T,245719
2015-12-01,03V,74640
2015-12-01,03W,324040
2015-12-01,03X,97340
2015-12-01,03Y,102500
2015-12-01,04C,387170
2015-12-01,04D,234182
2015-12-01,04E,189384
2015-12-01,04F,282484
2015-12-01,04G,660291
2015-12-01,04H,131183
2015-12-01,04J,291153
2015-12-01,04K,363880
2015-12-01,04L,150080
2015-12-01,04M,94613
2015-12-01,04N,124080
2015-12-01,04Q,131851
2015-12-01,04R,543690
2015-12-01,04V,378954
2015-12-01,04X,293383
2015-12-01,04Y,131814
2015-12-01,05A,488713
2015-12-01,05C,315551
2015-12-01,05D,138203
2015-12-01,05F,184415
2015-12-01,05G,216822
2015-12-01,05H,186555
2015-12-01,05J,174399
2015-12-01,05L,562913
2015-12-01,05N,303918
2015-12-01,05P,243072
2015-12-01,05Q,216596
2015-12-01,05R,277517
2015-12-01,05T,301268
2015-12-01,05V,146559
2015-12-01,05W,285072
2015-12-01,05X,179113
2015-12-01,05Y,278189
2015-12-01,06A,267952
2015-12-01,06D,114190
2015-12-01,06F,462846
2015-12-01,06H,922964
2015-12-01,06K,586203
2015-12-01,06L,399454
2015-12-01,06M,236491
2015-12-01,06N,631129
2015-12-01,06P,226899
2015-12-01,06Q,382965
2015-12-01,06T,338706
2015-12-01,06V,171215
2015-12-01,06W,215843
2015-12-01,06Y,233525
2015-12-01,07G,170555
2015-12-01,07H,302962
2015-12-01,07J,171818
2015-12-01,07K,245290
2015-12-01,07L,214016
2015-12-01,07M,401051
2015-12-01,07N,234361
2015-12-01,07P,369816
2015-12-01,07Q,340060
2015-12-01,07R,261100
2015-12-01,07T,298095
2015-12-01,07V,399882
2015-12-01,07W,426104
2015-12-01,07X,323747
2015-12-01,07Y,305581
2015-12-01,08A,285884
2015-12-01,08C,209891
2015-12-01,08D,302758
2015-12-01,08E,259333
2015-12-01,08F,266593
2015-12-01,08G,304546
2015-12-01,08H,234496
2015-12-01,08J,202585
2015-12-01,08K,384131
2015-12-01,08L,312888
2015-12-01,08M,371610
2015-12-01,08N,300802
2015-12-01,08P,209803
2015-12-01,08Q,312489
2015-12-01,08R,220597
2015-12-01,08T,190436
2015-12-01,08V,295081
2015-12-01,08W,297759
2015-12-01,08X,383625
2015-12-01,08Y,244187
2015-12-01,09A,210939
2015-12-01,09C,127730
2015-12-01,09D,310731
2015-12-01,09E,217866
2015-12-01,09F,192447
2015-12-01,09G,504120
2015-12-01,09H,129053
2015-12-01,09J,258997
2015-12-01,09L,179174
2015-12-01,09N,220613
2015-12-01,09P,186001
2015-12-01,09W,293948
2015-12-01,09X,234078
2015-12-01,09Y,365109
2015-12-01,10A,200368
2015-12-01,10C,94715
2015-12-01,10D,109240
2015-12-01,10E,143687
2015-12-01,10G,139981
2015-12-01,10H,337487
2015-12-01,10J,221481
2015-12-01,10K,202912
2015-12-01,10L,142589
2015-12-01,10M,117330
2015-12-01,10N,109340
2015-12-01,10Q,716167
2015-12-01,10R,221748
2015-12-01,10T,151834
2015-12-01,10V,212127
2015-12-01,10W,138200
2015-12-01,10X,274869
2015-12-01,10Y,207368
2015-12-01,112,710
2015-12-01,114,670
2015-12-01,11A,551725
2015-12-01,11C,152065
2015-12-01,11D,159645
2015-12-01,11E,203819
2015-12-01,11H,488940
2015-12-01,11J,787264
2015-12-01,11M,635847
2015-12-01,11N,560707
2015-12-01,11T,215596
2015-12-01,11X,561334
2015-12-01,12A,263888
2015-12-01,12D,231150
2015-12-01,12F,334332
2015-12-01,13P,717611
2015-12-01,13T,510381
2015-12-01,99A,507913
2015-12-01,99C,216707
2015-12-01,99D,163204
2015-12-01,99E,273304
2015-12-01,99F,185889
2015-12-01,99G,185264
2015-12-01,99H,302747
2015-12-01,99J,476341
2015-12-01,99K,168719
2015-12-01,99M,223825
2015-12-01,99N,485830
2015-12-01,99P,903484
2015-12-01,99Q,286829
2015-12-01,Q59,54
2015-12-01,RY6,1238
2016-01-01,00C,107232
2016-01-01,00D,289703
2016-01-01,00J,254712
2016-01-01,00K,294416
2016-01-01,00L,322476
2016-01-01,00M,293299
2016-01-01,00N,155533
2016-01-01,00P,283985
2016-01-01,00Q,171622
2016-01-01,00R,171763
2016-01-01,00T,302250
2016-01-01,00V,200109
2016-01-01,00W,228102
2016-01-01,00X,179357
2016-01-01,00Y,248705
2016-01-01,01A,374856
2016-01-01,01C,205848
2016-01-01,01D,227394
2016-01-01,01E,211449
2016-01-01,01F,130021
2016-01-01,01G,262453
2016-01-01,01H,521924
2016-01-01,01J,162317
2016-01-01,01K,159623
2016-01-01,01M,204589
2016-01-01,01N,173106
2016-01-01,01R,180443
2016-01-01,01T,154618
2016-01-01,01V,123809
2016-01-01,01W,306493
2016-01-01,01X,195339
2016-01-01,01Y,244306
2016-01-01,02A,238837
2016-01-01,02D,103811
2016-01-01,02E,214591
2016-01-01,02F,259720
2016-01-01,02G,112146
2016-01-01,02H,323567
2016-01-01,02M,150953
2016-01-01,02N,158029
2016-01-01,02P,255929
2016-01-01,02Q,114403
2016-01-01,02R,339975
2016-01-01,02T,218086
2016-01-01,02V,212411
2016-01-01,02W,123470
2016-01-01,02X,314465
2016-01-01,02Y,301322
2016-01-01,03A,244674
2016-01-01,03C,371415
2016-01-01,03D,143370
2016-01-01,03E,161247
2016-01-01,03F,293091
2016-01-01,03G,271979
2016-01-01,03H,168910
2016-01-01,03J,190189
2016-01-01,03K,171852
2016-01-01,03L,258928
2016-01-01,03M,118735
2016-01-01,03N,590362
2016-01-01,03Q,351044
2016-01-01,03R,363974
2016-01-01,03T,245899
2016-01-01,03V,74922
2016-01-01,03W,324322
2016-01-01,03X,97375
2016-01-01,03Y,102690
2016-01-01,04C,391453
2016-01-01,04D,234576
2016-01-01,04E,189938
2016-01-01,04F,283819
2016-01-01,04G,662888
2016-01-01,04H,131603
2016-01-01,04J,291320
2016-01-01,04K,365378
2016-01-01,04L,150301
2016-01-01,04M,94657
2016-01-01,04N,124379
2016-01-01,04Q,132243
2016-01-01,04R,544935
2016-01-01,04V,379953
2016-01-01,04X,295522
2016-01-01,04Y,131788
2016-01-01,05A,493826
2016-01-01,05C,315486
2016-01-01,05D,138488
2016-01-01,05F,184511
2016-01-01,05G,216430
2016-01-01,05H,186849
2016-01-01,05J,174647
2016-01-01,05L,566787
2016-01-01,05N,304390
2016-01-01,05P,243153
2016-01-01,05Q,216776
2016-01-01,05R,277410
2016-01-01,05T,302005
2016-01-01,05V,146714
2016-01-01,05W,285774
2016-01-01,05X,180215
2016-01-01,05Y,278769
2016-01-01,06A,269145
2016-01-01,06D,114377
2016-01-01,06F,465038
2016-01-01,06H,929964
2016-01-01,06K,588136
2016-01-01,06L,399966
2016-01-01,06M,236839
2016-01-01,06N,631866
2016-01-01,06P,228049
2016-01-01,06Q,383786
2016-01-01,06T,341720
2016-01-01,06V,171481
2016-01-01,06W,217477
2016-01-01,06Y,234142
2016-01-01,07G,170979
2016-01-01,07H,303877
2016-01-01,07J,172115
2016-01-01,07K,246004
2016-01-01,07L,215475
2016-01-01,07M,403992
2016-01-01,07N,234804
2016-01-01,07P,371293
2016-01-01,07Q,340533
2016-01-01,07R,267237
2016-01-01,07T,300240
2016-01-01,07V,400679
2016-01-01,07W,427439
2016-01-01,07X,325429
2016-01-01,07Y,306009
2016-01-01,08A,287564
2016-01-01,08C,210902
2016-01-01,08D,305362
2016-01-01,08E,260406
2016-01-01,08F,267737
2016-01-01,08G,304977
2016-01-01,08H,237233
2016-01-01,08J,202786
2016-01-01,08K,387021
2016-01-01,08L,314899
2016-01-01,08M,373025
2016-01-01,08N,302095
2016-01-01,08P,210369
2016-01-01,08Q,314258
2016-01-01,08R,221096
2016-01-01,08T,190700
2016-01-01,08V,297794
2016-01-01,08W,299525
2016-01-01,08X,384971
2016-01-01,08Y,243895
2016-01-01,09A,215153
2016-01-01,09C,128400
2016-01-01,09D,312531
2016-01-01,09E,220049
2016-01-01,09F,192624
2016-01-01,09G,505194
2016-01-01,09H,129507
2016-01-01,09J,259957
2016-01-01,09L,179489
2016-01-01,09N,221675
2016-01-01,09P,186456
2016-01-01,09W,294515
2016-01-01,09X,234652
2016-01-01,09Y,365783
2016-01-01,10A,200979
2016-01-01,10C,94939
2016-01-01,10D,109764
2016-01-01,10E,143242
2016-01-01,10G,140094
2016-01-01,10H,337927
2016-01-01,10J,221922
2016-01-01,10K,203136
2016-01-01,10L,142716
2016-01-01,10M,117406
2016-01-01,10N,109536
2016-01-01,10Q,720073
2016-01-01,10R,222719
2016-01-01,10T,153064
2016-01-01,10V,210453
2016-01-01,10W,140163
2016-01-01,10X,276242
2016-01-01,10Y,208062
2016-01-01,112,716
2016-01-01,114,668
2016-01-01,11A,552072
2016-01-01,11C,152910
2016-01-01,11D,159965
2016-01-01,11E,204489
2016-01-01,11H,494496
2016-01-01,11J,788645
2016-01-01,11M,636586
2016-01-01,11N,561538
2016-01-01,11T,215901
2016-01-01,11X,562446
2016-01-01,12A,264316
2016-01-01,12D,231128
2016-01-01,12F,334206
2016-01-01,13P,721067
2016-01-01,13T,513866
2016-01-01,99A,513454
2016-01-01,99C,216919
2016-01-01,99D,163576
2016-01-01,99E,273609
2016-01-01,99F,183252
2016-01-01,99G,185263
2016-01-01,99H,302769
2016-01-01,99J,477440
2016-01-01,99K,168651
2016-01-01,99M,224077
2016-01-01,99N,484088
2016-01-01,99P,908473
2016-01-01,99Q,287320
2016-01-01,Q59,59
2016-01-01,RY6,1316
2016-02-01,00C,107232
2016-02-01,00D,289703
2016-02-01,00J,254712
2016-02-01,00K,294416
2016-02-01,00L,322476
2016-02-01,00M,293299
2016-02-01,00N,155533
2016-02-01,00P,283985
2016-02-01,00Q,171622
2016-02-01,00R,171763
2016-02-01,00T,302250
2016-02-01,00V,200109
2016-02-01,00W,228102
2016-02-01,00X,179357
2016-02-01,00Y,248705
2016-02-01,01A,374856
2016-02-01,01C,205848
2016-02-01,01D,227394
2016-02-01,01E,211449
2016-02-01,01F,130021
2016-02-01,01G,262453
2016-02-01,01H,521924
2016-02-01,01J,162317
2016-02-01,01K,159623
2016-02-01,01M,204589
2016-02-01,01N,173106
2016-02-01,01R,180443
2016-02-01,01T,154618
2016-02-01,01V,123809
2016-02-01,01W,306493
2016-02-01,01X,195339
2016-02-01,01Y,244306
2016-02-01,02A,238837
2016-02-01,02D,103811
2016-02-01,02E,214591
2016-02-01,02F,259720
2016-02-01,02G,112146
2016-02-01,02H,323567
2016-02-01,02M,150953
2016-02-01,02N,158029
2016-02-01,02P,255929
2016-02-01,02Q,114403
2016-02-01,02R,339975
2016-02-01,02T,218086
2016-02-01,02V,212411
2016-02-01,02W,123470
2016-02-01,02X,314465
2016-02-01,02Y,301322
2016-02-01,03A,244674
2016-02-01,03C,371415
2016-02-01,03D,143370
2016-02-01,03E,161247
2016-02-01,03F,293091
2016-02-01,03G,271979
2016-02-01,03H,168910
2016-02-01,03J,190189
2016-02-01,03K,171852
2016-02-01,03L,258928
2016-02-01,03M,118735
2016-02-01,03N,590362
2016-02-01,03Q,351044
2016-02-01,03R,363974
2016-02-01,03T,245899
2016-02-01,03V,74922
2016-02-01,03W,324322
2016-02-01,03X,97375
2016-02-01,03Y,102690
2016-02-01,04C,391453
2016-02-01,04D,234576
2016-02-01,04E,189938
2016-02-01,04F,283819
2016-02-01,04G,662888
2016-02-01,04H,131603
2016-02-01,04J,291320
2016-02-01,04K,365378
2016-02-01,04L,150301
2016-02-01,04M,94657
2016-02-01,04N,124379
2016-02-01,04Q,132243
2016-02-01,04R,544935
2016-02-01,04V,379953
2016-02-01,04X,295522
2016-02-01,04Y,131788
2016-02-01,05A,493826
2016-02-01,05C,315486
2016-02-01,05D,138488
2016-02-01,05F,184511
2016-02-01,05G,216430
2016-02-01,05H,186849
2016-02-01,05J,174647
2016-02-01,05L,566787
2016-02-01,05N,304390
2016-02-01,05P,243153
2016-02-01,05Q,216776
2016-02-01,05R,277410
2016-02-01,05T,302005
2016-02-01,05V,146714
2016-02-01,05W,285774
2016-02-01,05X,180215
2016-02-01,05Y,278769
2016-02-01,06A,269145
2016-02-01,06D,114377
2016-02-01,06F,465038
2016-02-01,06H,929964
2016-02-01,06K,588136
2016-02-01,06L,399966
2016-02-01,06M,236839
2016-02-01,06N,631866
